"pitch [deg], pitch_time [ms] pitch_crc"
"-0.54,14558,14557.46"
"-0.14,14573,14572.86"
"0.75,14588,14588.75"
"-1.00,14603,14602.00"
"0.77,14618,14618.77"
"-0.17,14633,14632.83"
"-0.51,14648,14647.49"
"0.95,14663,14663.95"
"-0.93,14678,14677.07"
"0.46,14693,14693.46"
"0.23,14708,14708.23"
"-0.81,14723,14722.19"
"1.00,14738,14739.00"
"-0.71,14753,14752.29"
"0.08,14768,14768.08"
"0.59,14783,14783.59"
"-0.97,14798,14797.03"
"0.89,14813,14813.89"
"-0.38,14828,14827.62"
"-0.31,14843,14842.69"
"0.85,14858,14858.85"
"-0.99,14873,14872.01"
"0.64,14888,14888.64"
"0.01,14903,14903.01"
"-0.66,14918,14917.34"
"0.99,14933,14933.99"
"-0.85,14948,14947.15"
"0.30,14963,14963.30"
"0.39,14978,14978.39"
"-0.90,14993,14992.10"
"0.97,15008,15008.97"
"-0.57,15023,15022.43"
"-0.10,15038,15037.90"
"0.72,15053,15053.72"
"-1.00,15068,15067.00"
"0.80,15083,15083.80"
"-0.21,15098,15097.79"
"-0.47,15113,15112.53"
"0.93,15128,15128.93"
"-0.94,15143,15142.06"
"0.50,15158,15158.50"
"0.18,15173,15173.18"
"-0.78,15188,15187.22"
"1.00,15203,15204.00"
"-0.74,15218,15217.26"
"0.12,15233,15233.12"
"0.55,15248,15248.55"
"-0.96,15263,15262.04"
"0.91,15278,15278.91"
"-0.42,15293,15292.58"
"-0.27,15308,15307.73"
"0.83,15323,15323.83"
"-0.99,15338,15337.01"
"0.68,15353,15353.68"
"-0.04,15368,15367.96"
"-0.62,15383,15382.38"
"0.98,15398,15398.98"
"-0.87,15413,15412.13"
"0.34,15428,15428.34"
"0.35,15443,15443.35"
"-0.88,15458,15457.12"
"0.98,15473,15473.98"
"-0.61,15488,15487.39"
"-0.05,15503,15502.95"
"0.69,15518,15518.69"
"-0.99,15533,15532.00"
"0.82,15548,15548.82"
"-0.26,15563,15562.75"
"-0.43,15578,15577.57"
"0.92,15593,15593.92"
"-0.96,15608,15607.04"
"0.54,15623,15623.54"
"0.14,15638,15638.14"
"-0.75,15653,15652.25"
"1.00,15668,15669.00"
"-0.77,15683,15682.23"
"0.17,15698,15698.17"
"0.51,15713,15713.51"
"-0.95,15728,15727.05"
"0.93,15743,15743.93"
"-0.46,15758,15757.54"
"-0.23,15773,15772.77"
"0.81,15788,15788.81"
"-1.00,15803,15802.00"
"0.71,15818,15818.71"
"-0.08,15833,15832.92"
"-0.59,15848,15847.41"
"0.97,15863,15863.97"
"-0.89,15878,15877.11"
"0.38,15893,15893.38"
"0.31,15908,15908.31"
"-0.85,15923,15922.15"
"0.99,15938,15938.99"
"-0.64,15953,15952.36"
"-0.01,15968,15967.99"
"0.66,15983,15983.66"
"-0.99,15998,15997.01"
"0.85,16013,16013.85"
"-0.30,16028,16027.70"
"-0.39,16043,16042.61"
"0.90,16058,16058.90"
"-0.97,16073,16072.03"
"0.57,16088,16088.57"
"0.10,16103,16103.10"
"-0.72,16118,16117.28"
"1.00,16133,16134.00"
"-0.80,16148,16147.20"
"0.21,16163,16163.21"
"0.47,16178,16178.47"
"-0.93,16193,16192.07"
"0.94,16208,16208.94"
"-0.50,16223,16222.50"
"-0.18,16238,16237.82"
"0.78,16253,16253.78"
"-1.00,16268,16267.00"
"0.74,16283,16283.74"
"-0.12,16298,16297.87"
"-0.55,16313,16312.45"
"0.96,16328,16328.96"
"-0.91,16343,16342.09"
"0.42,16358,16358.42"
"0.27,16373,16373.27"
"-0.83,16388,16387.17"
"0.99,16403,16403.99"
"-0.68,16418,16417.32"
"0.04,16433,16433.04"
"0.62,16448,16448.62"
"-0.98,16463,16462.02"
"0.87,16478,16478.87"
"-0.34,16493,16492.66"
"-0.35,16508,16507.65"
"0.88,16523,16523.88"
"-0.98,16538,16537.02"
"0.61,16553,16553.61"
"0.05,16568,16568.05"
"-0.69,16583,16582.31"
"0.99,16598,16598.99"
"-0.82,16613,16612.18"
"0.26,16628,16628.26"
"0.43,16643,16643.44"
"-0.92,16658,16657.08"
"0.96,16673,16673.96"
"-0.54,16688,16687.46"
"-0.14,16703,16702.86"
"0.75,16718,16718.75"
"-1.00,16733,16732.00"
"0.77,16748,16748.77"
"-0.17,16763,16762.83"
"-0.51,16778,16777.49"
"0.95,16793,16793.95"
"-0.93,16808,16807.07"
"0.46,16823,16823.46"
"0.23,16838,16838.23"
"-0.81,16853,16852.20"
""
