"pitch [deg], pitch_time [ms] pitch_crc"
"-0.97,14465,14464.03"
"0.89,14480,14480.89"
"-0.39,14495,14494.61"
"-0.30,14510,14509.70"
"0525,14525.85"
"-0.99,14540,14539.01"
"0.65,14555,14555.65"
"-0.00,14570,14570.00"
"-0.65,14585,14584.35"
"0.99,14600,14600.99"
"-0.85,14615,14614.15"
"0.31,14630,14630.31"
"0.39,14645,14645.39"
"-0.89,14660,14659.11"
"0.97,14675,14675.97"
"-0.58,14690,14689.42"
"-0.09,14705,14704.91"
"0.71,14720,14720.71"
"-1.00,14735,14734.00"
"0.80,14750,14750.80"
"-0.22,14765,14764.78"
"-0.47,14780,14779.53"
"093,14795,14795.93"
"-0.95,14810,14809.05"
"0.51,14825,14825.51"
"0.17,14840,14840.17"
"-0.77,14855,14854.23"
"1.00,14870,14871.00"
"-0.75,14885,14884.25"
"0.13,14900,14900.13"
"0.54,14915,14915.54"
"-0.96,14930,14929.04"
"0.91,14945,14945.91"
"-0.43,14960,14959.57"
"-0.26,14975,14974.74"
"0.83,14990,14990.83"
"-0.99,15005,15004.01"
"0.68,15020,15020.68"
"-0.05,15035,15034.95"
"-0.62,15050,15049.38"
"0.98,15065,15065.98"
"-0.87,15080,15079.13"
"0.35,15095,15095.35"
"0.35,15110,15110.35"
"-0.87,15125,15124.13"
"0.98,15140,15140.98"
"-0.62,15155,15154.38"
"-0.04,15170,15169.96"
"0.68,15185,15185.68"
"-0.99,15200,15199.01"
"0.83,15215,15215.83"
"-015230,15229.74"
"-0.43,15245,15244.57"
"0.91,15260,15260.91"
"-0.96,15275,15274.04"
"0.55,15290,15290.54"
"0.13,15305,15305.13"
"-0.74,15320,15319.26"
"1.00,15335,15336.00"
"-0.77,15350,15349.23"
"0.18,15365,15365.18"
"0.51,15380,15380.50"
"-0.95,15395,15394.05"
"0.93,15410,15410.93"
"-0.47,15425,15424.53"
"-0.22,15440,15439.78"
"0.80,15455,15455.80"
"-1.00,15470,15469.00"
"0.72,15485,15485.72"
"-0.09,15500,15499.91"
"-0.58,15515,15514.42"
"0.97,15530,15530.97"
"-0.89,15545,15544.11"
"0.39,15560,15560.39"
"0.30,15575,15575.30"
"-00.99,15605,15605.99"
"-0.65,15620,15619.35"
"0.00,15635,15635.00"
"0.65,15650,15650.65"
"-0.99,15665,15664.01"
"0.85,15680,15680.85"
"-0.31,15695,15694.69"
"-0.39,15710,15709.61"
"0.89,15725,15725.89"
"-0.97,15740,15739.03"
"0.58,15755,15755.58"
"0.09,15770,15770.09"
"-0.71,15785,15784.29"
"1.00,15800,15801.00"
"-0.80,15815,15814.20"
"0.22,15830,15830.22"
"0.47,15845,15845.47"
"-0.93,15860,15859.07"
"0.95,15875,15875.95"
"-0.51,15890,15889.49"
"-0.17,15905,15904.83"
"0.77,15920,15920.77"
"-1.00,15935,15934.00"
"0.75,15950,15950.75"
"-0.13,15965,15964.87"
"-0.54,15980,15979.46"
"0.96,15995,15995.96"
"-0.91,16010,16009.09"
"0.43,16025,16025.43"
"0.26,16040,16040.26"
"-0.83,16055,16054.17"
"0.99,16070,16070.99"
"-0.68,16085,16084.32"
"0.05,16100,16100.05"
"0.61,16115,16115.62"
"-0.98,16130,16129.02"
"0.87,16145,16145.87"
"-0.35,16160,16159.65"
"-0.35,16175,16174.65"
"0.87,16190,16190.87"
"-0.98,16205,16204.02"
"0.62,16220,16220.62"
"0.04,16235,16235.04"
"-0.68,16250,16249.32"
"0.99,16265,16265.99"
"-0.83,16280,16279.17"
"0.26,16295,16295.26"
"0.43,16310,16310.43"
"-0.91,16325,16324.09"
"0.96,16340,16340.96"
"-0.55,16355,16354.46"
"-0.13,16370,16369.87"
"0.74,16385,16385.74"
"-1.00,16400,16399.00"
"0.77,16415,16415.78"
"-0.18,16430,16429.82"
"-0.51,16445,16444.49"
"0.94,16460,16460.95"
"-0.93,16475,16474.07"
"0.47,16490,16490.47"
"0.22,16505,16505.22"
"-0.80,16520,16519.20"
"1.00,16535,16536.00"
"-0.72,16550,16549.28"
"0.09,16565,16565.09"
"0.58,16580,16580.58"
"-0.97,16595,16594.03"
"0.89,16610,16610.89"
"-0.39,16625,16624.61"
"-0.30,16640,16639.70"
"0.85,16655,16655.85"
"-0.99,16670,16669.01"
"0.65,16685,16685.65"
"-0.00,16700,16700.00"
"-0.65,16715,16714.35"
"0.99,16730,16730.99"
"-0.85,16745,16744.15"
"0.31,16760,16760.31"
"0.39,16775,16775.39"
"-0.89,16790,16789.11"
"0.97,16805,16805.97"
"-0.58,16820,16819.42"
"-0.09,16835,16834.91"
"0.71,16850,16850.71"
"-1.00,16865,16864.00"
"0.80,16880,16880.80"
"-0.22,16895,16894.78"
"-0.47,16910,16909.53"
"0.93,16925,16925.93"
"-0.95,16940,16939.05"
"0.51,16955,16955.51"
"0.17,16970,16970.17"
"-0.77,16985,16984.23"
"1.00,17000,17001.00"
"-0.75,17015,17014.25"
"0.13,17030,17030.13"
"0.54,17045,17045.54"
"-0.96,17060,17059.04"
"0.91,17075,17075.91"
"-0.43,17090,17089.57"
"-0.26,17105,17104.74"
"0.83,17120,17120.83"
"-0.99,17135,17134.01"
"0.68,17150,17150.68"
"-0.05,17165,17164.96"
"-0.61,17180,17179.38"
"0.98,17195,17195.98"
"-0.87,17210,17209.13"
"0.35,17225,17225.35"
"0.35,17240,17240.35"
"-0.87,17255,17254.13"
"0.98,17270,17270.98"
"-0.62,17285,17284.38"
"-0.04,17300,17299.96"
"0.68,17315,17315.68"
"-0.99,17330,17329.01"
"0.83,17345,17345.83"
"-0.26,17360,17359.74"
"-0.43,17375,17374.57"
"0.91,17390,17390.91"
"-0.96,17405,17404.04"
"0.55,17420,17420.54"
"0.13,17435,17435.13"
"-0.74,17450,17449.26"
"1.00,17465,17466.00"
"-0.77,17480,17479.22"
"0.18,17495,17495.18"
"0.51,17510,17510.51"
"-0.94,17525,17524.05"
"0.93,17540,17540.93"
"-0.47,17555,17554.53"
"-0.22,17570,17569.78"
"0.80,17585,17585.80"
"-1.00,17600,17599.00"
"0.72,17615,17615.72"
"-0.09,17630,17629.91"
"-0.58,17645,17644.42"
"0.97,17660,17660.97"
"-0.89,17675,17674.11"
"0.39,17690,17690.39"
"0.30,17705,17705.30"
"-0.85,17720,17719.15"
"0.99,17735,17735.99"
"-0.65,17750,17749.35"
"0.00,17765,17765.00"
"0.65,17780,17780.65"
"-0.99,17795,17794.01"
"0.85,17810,17810.85"
"-0.31,17825,17824.69"
"-0.39,17840,17839.61"
"0.89,17855,17855.89"
"-0.97,17870,17869.03"
"0.58,17885,17885.58"
"0.09,17900,17900.09"
"-0.71,17915,17914.29"
"1.00,17930,17931.00"
"-0.80,17945,17944.20"
"0.22,17960,17960.22"
"0.47,17975,17975.47"
"-0.93,17990,17989.07"
"0.95,18005,18005.95"
"-0.51,18020,18019.49"
"-0.17,18035,18034.83"
"0.77,18050,18050.77"
"-1.00,18065,18064.00"
"0.75,18080,18080.75"
"-0.13,18095,18094.87"
"-0.54,18110,18109.46"
"0.96,18125,18125.96"
"-0.91,18140,18139.09"
"0.43,18155,18155.43"
"0.26,18170,18170.26"
"-0.83,18185,18184.17"
"0.99,18200,18200.99"
"-0.68,18215,18214.32"
"0.05,18230,18230.04"
"0.61,18245,18245.62"
"-0.98,18260,18259.02"
"0.87,18275,18275.88"
"-0.35,18290,18289.65"
"-0.35,18305,18304.65"
"0.87,18320,18320.87"
"-0.98,18335,18334.02"
"0.62,18350,18350.62"
"0.04,18365,18365.04"
"-0.68,18380,18379.32"
"0.99,18395,18395.99"
"-0.83,18410,18409.17"
"0.26,18425,18425.26"
"0.43,18440,18440.43"
"-0.91,18455,18454.09"
"0.96,18470,18470.96"
"-0.55,18485,18484.46"
"-0.13,18500,18499.87"
"0.74,18515,18515.74"
"-1.00,18530,18529.00"
"0.77,18545,18545.78"
"-0.18,18560,18559.82"
"-0.51,18575,18574.49"
"0.94,18590,18590.95"
"-0.93,18605,18604.07"
"0.47,18620,18620.47"
"0.22,18635,18635.22"
"-0.80,18650,18649.20"
"1.00,18665,18666.00"
"-0.72,18680,18679.28"
"0.09,18695,18695.09"
"0.58,18710,18710.58"
"-0.97,18725,18724.03"
"0.89,18740,18740.89"
"-0.39,18755,18754.61"
"-0.30,18770,18769.70"
"0.85,18785,18785.85"
"-0.99,18800,18799.01"
"0.65,18815,18815.65"
"-0.00,18830,18830.00"
"-0.65,18845,18844.35"
"0.99,18860,18860.99"
"-0.85,18875,18874.15"
"0.31,18890,18890.31"
"0.39,18905,18905.39"
"-0.89,18920,18919.11"
"0.97,18935,18935.97"
"-0.58,18950,18949.42"
"-0.09,18965,18964.91"
"0.71,18980,18980.71"
"-1.00,18995,18994.00"
"0.80,19010,19010.80"
"-0.22,19025,19024.78"
"-0.47,19040,19039.53"
"0.93,19055,19055.93"
"-0.95,19070,19069.05"
"0.51,19085,19085.51"
"0.17,19100,19100.17"
"-0.77,19115,19114.23"
"1.00,19130,19131.00"
"-0.75,19145,19144.25"
"0.13,19160,19160.13"
"0.54,19175,19175.54"
"-0.96,19190,19189.04"
"0.91,19205,19205.91"
"-0.43,19220,19219.57"
"-0.26,19235,19234.74"
"0.83,19250,19250.83"
"-0.99,19265,19264.01"
"0.68,19280,19280.68"
"-0.05,19295,19294.96"
"-0.61,19310,19309.38"
"0.98,19325,19325.98"
"-0.87,19340,19339.13"
"0.35,19355,19355.35"
"0.35,19370,19370.35"
"-0.87,19385,19384.13"
"0.98,19400,19400.98"
"-0.62,19415,19414.38"
"-0.04,19430,19429.96"
"0.68,19445,19445.68"
"-0.99,19460,19459.01"
"0.83,19475,19475.83"
"-0.26,19490,19489.74"
"-0.43,19505,19504.57"
"0.91,19520,19520.91"
"-0.96,19535,19534.04"
"0.55,19550,19550.54"
"0.13,19565,19565.13"
"-0.74,19580,19579.26"
"1.00,19595,19596.00"
"-0.77,19610,19609.22"
"0.18,19625,19625.18"
"0.50,19640,19640.51"
"-0.94,19655,19654.05"
"0.93,19670,19670.93"
"-0.47,19685,19684.53"
"-0.22,19700,19699.78"
"0.80,19715,19715.80"
"-1.00,19730,19729.00"
"0.72,19745,19745.72"
"-0.09,19760,19759.91"
"-0.58,19775,19774.42"
"0.97,19790,19790.97"
"-0.89,19805,19804.11"
"0.39,19820,19820.39"
"0.30,19835,19835.30"
"-0.85,19850,19849.15"
"0.99,19865,19865.99"
"-0.65,19880,19879.35"
"0.00,19895,19895.00"
"0.65,19910,19910.65"
"-0.99,19925,19924.01"
"0.85,19940,19940.85"
"-0.31,19955,19954.69"
"-0.39,19970,19969.61"
"0.89,19985,19985.89"
"-0.97,20000,19999.03"
"0.58,20015,20015.58"
"0.09,20030,20030.09"
"-0.71,20045,20044.29"
"1.00,20060,20061.00"
"-0.80,20075,20074.20"
"0.22,20090,20090.22"
"0.47,20105,20105.47"
"-0.93,20120,20119.07"
"0.95,20135,20135.95"
"-0.51,20150,20149.49"
"-0.17,20165,20164.83"
"0.77,20180,20180.77"
"-1.00,20195,20194.00"
"0.75,20210,20210.75"
"-0.13,20225,20224.87"
"-0.54,20240,20239.46"
"0.96,20255,20255.96"
"-0.91,20270,20269.09"
"0.43,20285,20285.43"
"0.26,20300,20300.26"
"-0.83,20315,20314.17"
"0.99,20330,20330.99"
"-0.68,20345,20344.32"
"0.05,20360,20360.05"
"0.61,20375,20375.62"
"-0.98,20390,20389.02"
"0.87,20405,20405.88"
"-0.35,20420,20419.65"
"-0.35,20435,20434.65"
"0.87,20450,20450.87"
"-0.98,20465,20464.02"
"0.62,20480,20480.62"
"0.04,20495,20495.04"
"-0.68,20510,20509.32"
"0.99,20525,20525.99"
"-0.83,20540,20539.17"
"0.26,20555,20555.26"
"0.43,20570,20570.43"
"-0.91,20585,20584.09"
"0.96,20600,20600.96"
"-0.55,20615,20614.46"
"-0.13,20630,20629.87"
"0.74,20645,20645.74"
"-1.00,20660,20659.00"
"0.77,20675,20675.78"
"-0.18,20690,20689.82"
"-0.50,20705,20704.50"
"0.94,20720,20720.95"
"-0.93,20735,20734.07"
"0.47,20750,20750.47"
"0.22,20765,20765.22"
"-0.80,20780,20779.20"
"1.00,20795,20796.00"
"-0.72,20810,20809.28"
"0.09,20825,20825.09"
"0.58,20840,20840.58"
"-0.97,20855,20854.03"
"0.89,20870,20870.89"
"-0.39,20885,20884.61"
"-0.30,20900,20899.70"
"0.85,20915,20915.85"
"-0.99,20930,20929.01"
"0.65,20945,20945.65"
"-0.00,20960,20960.00"
"-0.65,20975,20974.35"
"0.99,20990,20990.99"
"-0.85,21005,21004.15"
"0.31,21020,21020.31"
"0.39,21035,21035.39"
"-0.89,21050,21049.11"
"0.97,21065,21065.97"
"-0.58,21080,21079.42"
"-0.09,21095,21094.91"
"0.71,21110,21110.71"
"-1.00,21125,21124.00"
"0.80,21140,21140.80"
"-0.22,21155,21154.78"
"-0.47,21170,21169.53"
"0.93,21185,21185.93"
"-0.95,21200,21199.05"
"0.51,21215,21215.51"
"0.17,21230,21230.17"
"-0.77,21245,21244.23"
"1.00,21260,21261.00"
"-0.75,21275,21274.25"
"0.13,21290,21290.13"
"0.54,21305,21305.54"
"-0.96,21320,21319.04"
"0.91,21335,21335.91"
"-0.43,21350,21349.57"
"-0.26,21365,21364.74"
"0.83,21380,21380.83"
"-0.99,21395,21394.01"
"0.68,21410,21410.69"
"-0.05,21425,21424.95"
"-0.61,21440,21439.38"
"0.98,21455,21455.98"
"-0.87,21470,21469.13"
"0.35,21485,21485.35"
"0.34,21500,21500.35"
"-0.87,21515,21514.13"
"0.98,21530,21530.98"
"-0.62,21545,21544.38"
"-0.04,21560,21559.96"
"0.68,21575,21575.68"
"-0.99,21590,21589.01"
"0.83,21605,21605.83"
"-0.26,21620,21619.74"
"-0.43,21635,21634.57"
"0.91,21650,21650.91"
"-0.96,21665,21664.04"
"0.55,21680,21680.54"
"0.13,21695,21695.13"
"-0.74,21710,21709.26"
"1.00,21725,21726.00"
"-0.78,21740,21739.22"
"0.18,21755,21755.18"
"0.50,21770,21770.50"
"-0.94,21785,21784.05"
"0.93,21800,21800.93"
"-0.47,21815,21814.53"
"-0.22,21830,21829.78"
"0.80,21845,21845.80"
"-1.00,21860,21859.00"
"0.72,21875,21875.72"
"-0.09,21890,21889.91"
"-0.58,21905,21904.42"
"0.97,21920,21920.97"
"-0.89,21935,21934.11"
"0.39,21950,21950.39"
"0.30,21965,21965.30"
"-0.85,21980,21979.15"
"0.99,21995,21995.99"
"-0.65,22010,22009.35"
"0.00,22025,22025.00"
"0.65,22040,22040.65"
"-0.99,22055,22054.01"
"0.85,22070,22070.85"
"-0.31,22085,22084.69"
"-0.39,22100,22099.61"
"0.89,22115,22115.89"
"-0.97,22130,22129.03"
"0.58,22145,22145.58"
"0.09,22160,22160.09"
"-0.71,22175,22174.29"
"1.00,22190,22191.00"
"-0.80,22205,22204.20"
"0.22,22220,22220.22"
"0.47,22235,22235.47"
"-0.93,22250,22249.07"
"0.95,22265,22265.95"
"-0.51,22280,22279.49"
"-0.17,22295,22294.83"
"0.77,22310,22310.77"
"-1.00,22325,22324.00"
"0.75,22340,22340.75"
"-0.13,22355,22354.87"
"-0.54,22370,22369.46"
"0.96,22385,22385.96"
"-0.91,22400,22399.09"
"0.43,22415,22415.43"
"0.26,22430,22430.26"
"-0.83,22445,22444.17"
"0.99,22460,22460.99"
"-0.68,22475,22474.31"
"0.05,22490,22490.05"
"0.61,22505,22505.62"
"-0.98,22520,22519.02"
"0.87,22535,22535.88"
"-0.35,22550,22549.65"
"-0.34,22565,22564.65"
"0.87,22580,22580.87"
"-0.98,22595,22594.02"
"0.62,22610,22610.62"
"0.04,22625,22625.04"
"-0.68,22640,22639.32"
"0.99,22655,22655.99"
"-0.83,22670,22669.17"
"0.26,22685,22685.26"
"0.43,22700,22700.43"
"-0.91,22715,22714.09"
"0.96,22730,22730.96"
"-0.55,22745,22744.46"
"-0.13,22760,22759.87"
"0.74,22775,22775.74"
"-1.00,22790,22789.00"
"0.78,22805,22805.78"
"-0.18,22820,22819.82"
"-0.50,22835,22834.50"
"0.94,22850,22850.95"
"-0.93,22865,22864.07"
"0.47,22880,22880.47"
"0.22,22895,22895.22"
"-0.80,22910,22909.20"
"1.00,22925,22926.00"
"-0.72,22940,22939.28"
"0.09,22955,22955.09"
"0.58,22970,22970.58"
"-0.97,22985,22984.03"
"0.89,23000,23000.89"
"-0.39,23015,23014.61"
"-0.30,23030,23029.70"
"0.85,23045,23045.85"
"-0.99,23060,23059.01"
"0.65,23075,23075.65"
"-0.00,23090,23090.00"
"-0.65,23105,23104.35"
"0.99,23120,23120.99"
"-0.85,23135,23134.15"
"0.31,23150,23150.31"
"0.39,23165,23165.39"
"-0.89,23180,23179.11"
"0.97,23195,23195.97"
"-0.58,23210,23209.42"
"-0.09,23225,23224.91"
"0.71,23240,23240.71"
"-1.00,23255,23254.00"
"0.80,23270,23270.80"
"-0.22,23285,23284.78"
"-0.47,23300,23299.53"
"0.93,23315,23315.93"
"-0.95,23330,23329.05"
"0.51,23345,23345.51"
"0.17,23360,23360.17"
"-0.77,23375,23374.23"
"1.00,23390,23391.00"
"-0.75,23405,23404.25"
"0.13,23420,23420.13"
"0.54,23435,23435.54"
"-0.96,23450,23449.04"
"0.91,23465,23465.91"
"-0.43,23480,23479.57"
"-0.26,23495,23494.74"
"0.83,23510,23510.83"
"-0.99,23525,23524.01"
"0.68,23540,23540.69"
"-0.05,23555,23554.95"
"-0.61,23570,23569.38"
"0.98,23585,23585.98"
"-0.87,23600,23599.13"
"0.35,23615,23615.35"
"0.34,23630,23630.35"
"-0.87,23645,23644.13"
"0.98,23660,23660.98"
"-0.62,23675,23674.38"
"-0.04,23690,23689.96"
"0.68,23705,23705.68"
"-0.99,23720,23719.01"
"0.83,23735,23735.83"
"-0.26,23750,23749.74"
"-0.43,23765,23764.57"
"0.91,23780,23780.91"
"-0.96,23795,23794.04"
"0.55,23810,23810.54"
"0.13,23825,23825.13"
"-0.74,23840,23839.26"
"1.00,23855,23856.00"
"-0.78,23870,23869.22"
"0.18,23885,23885.18"
"0.50,23900,23900.50"
"-0.94,23915,23914.05"
"0.93,23930,23930.93"
"-0.47,23945,23944.53"
"-0.22,23960,23959.78"
"0.80,23975,23975.80"
"-1.00,23990,23989.00"
"0.72,24005,24005.72"
"-0.09,24020,24019.91"
"-0.58,24035,24034.42"
"0.97,24050,24050.97"
"-0.89,24065,24064.11"
"0.39,24080,24080.39"
"0.30,24095,24095.30"
"-0.85,24110,24109.15"
"0.99,24125,24125.99"
"-0.65,24140,24139.35"
"0.00,24155,24155.00"
"0.65,24170,24170.65"
"-0.99,24185,24184.01"
"0.85,24200,24200.85"
"-0.31,24215,24214.69"
"-0.39,24230,24229.61"
"0.89,24245,24245.89"
"-0.97,24260,24259.03"
"0.58,24275,24275.58"
"0.09,24290,24290.09"
"-0.71,24305,24304.29"
"1.00,24320,24321.00"
"-0.80,24335,24334.20"
"0.22,24350,24350.22"
"0.47,24365,24365.47"
"-0.93,24380,24379.07"
"0.95,24395,24395.95"
"-0.51,24410,24409.49"
"-0.17,24425,24424.83"
"0.77,24440,24440.77"
"-1.00,24455,24454.00"
"0.75,24470,24470.75"
"-0.13,24485,24484.87"
"-0.54,24500,24499.46"
"0.96,24515,24515.96"
"-0.91,24530,24529.09"
"0.43,24545,24545.43"
"0.26,24560,24560.26"
"-0.83,24575,24574.17"
"0.99,24590,24590.99"
"-0.68,24605,24604.31"
"0.05,24620,24620.05"
"0.61,24635,24635.62"
"-0.98,24650,24649.02"
"0.87,24665,24665.88"
"-0.35,24680,24679.65"
"-0.34,24695,24694.66"
"0.87,24710,24710.87"
"-0.98,24725,24724.02"
"0.62,24740,24740.62"
"0.04,24755,24755.04"
"-0.68,24770,24769.32"
"0.99,24785,24785.99"
"-0.83,24800,24799.17"
"0.26,24815,24815.26"
"0.43,24830,24830.43"
"-0.91,24845,24844.09"
"0.96,24860,24860.96"
"-0.55,24875,24874.46"
"-0.13,24890,24889.87"
"0.74,24905,24905.74"
"-1.00,24920,24919.00"
"0.78,24935,24935.78"
"-0.18,24950,24949.82"
"-0.50,24965,24964.50"
"0.94,24980,24980.95"
"-0.93,24995,24994.07"
"0.47,25010,25010.47"
"0.22,25025,25025.22"
"-0.80,25040,25039.20"
"1.00,25055,25056.00"
"-0.72,25070,25069.28"
"0.09,25085,25085.09"
"0.58,25100,25100.58"
"-0.97,25115,25114.03"
"0.89,25130,25130.89"
"-0.39,25145,25144.61"
"-0.30,25160,25159.70"
"0.85,25175,25175.85"
"-0.99,25190,25189.01"
"0.65,25205,25205.65"
"-0.00,25220,25220.00"
"-0.65,25235,25234.35"
"0.99,25250,25250.99"
"-0.85,25265,25264.15"
"0.31,25280,25280.31"
"0.39,25295,25295.39"
"-0.89,25310,25309.11"
"0.97,25325,25325.97"
"-0.58,25340,25339.42"
"-0.09,25355,25354.91"
"0.71,25370,25370.71"
"-1.00,25385,25384.00"
"0.80,25400,25400.80"
"-0.22,25415,25414.78"
"-0.47,25430,25429.53"
"0.93,25445,25445.93"
"-0.95,25460,25459.05"
"0.51,25475,25475.51"
"0.17,25490,25490.17"
"-0.77,25505,25504.23"
"1.00,25520,25521.00"
"-0.75,25535,25534.25"
"0.13,25550,25550.13"
"0.54,25565,25565.54"
"-0.96,25580,25579.04"
"0.91,25595,25595.91"
"-0.43,25610,25609.57"
"-0.26,25625,25624.74"
"0.83,25640,25640.83"
"-0.99,25655,25654.01"
"0.68,25670,25670.69"
"-0.05,25685,25684.95"
"-0.61,25700,25699.38"
"0.98,25715,25715.98"
"-0.87,25730,25729.13"
"0.35,25745,25745.35"
"0.34,25760,25760.34"
"-0.87,25775,25774.13"
"0.98,25790,25790.98"
"-0.62,25805,25804.38"
"-0.04,25820,25819.96"
"0.68,25835,25835.68"
"-0.99,25850,25849.01"
"0.83,25865,25865.83"
"-0.26,25880,25879.74"
"-0.43,25895,25894.57"
"0.91,25910,25910.91"
"-0.96,25925,25924.04"
"0.55,25940,25940.54"
"0.13,25955,25955.13"
"-0.74,25970,25969.26"
"1.00,25985,25986.00"
"-0.78,26000,25999.22"
"0.18,26015,26015.18"
"0.50,26030,26030.50"
"-0.94,26045,26044.05"
"0.93,26060,26060.93"
"-0.47,26075,26074.53"
"-0.22,26090,26089.78"
"0.80,26105,26105.80"
"-1.00,26120,26119.00"
"0.72,26135,26135.72"
"-0.09,26150,26149.91"
"-0.58,26165,26164.42"
"0.97,26180,26180.97"
"-0.89,26195,26194.11"
"0.39,26210,26210.39"
"0.30,26225,26225.30"
"-0.85,26240,26239.15"
"0.99,26255,26255.99"
"-0.65,26270,26269.35"
"0.00,26285,26285.00"
"0.65,26300,26300.65"
"-0.99,26315,26314.01"
"0.85,26330,26330.85"
"-0.31,26345,26344.69"
"-0.39,26360,26359.62"
"0.89,26375,26375.89"
"-0.97,26390,26389.03"
"0.58,26405,26405.58"
"0.09,26420,26420.09"
"-0.71,26435,26434.29"
"1.00,26450,26451.00"
"-0.80,26465,26464.20"
"0.22,26480,26480.22"
"0.47,26495,26495.46"
"-0.93,26510,26509.07"
"0.95,26525,26525.95"
"-0.51,26540,26539.49"
"-0.17,26555,26554.83"
"0.77,26570,26570.77"
"-1.00,26585,26584.00"
"0.75,26600,26600.75"
"-0.13,26615,26614.87"
"-0.54,26630,26629.46"
"0.96,26645,26645.96"
"-0.91,26660,26659.09"
"0.43,26675,26675.43"
"0.26,26690,26690.26"
"-0.83,26705,26704.17"
"0.99,26720,26720.99"
"-0.68,26735,26734.31"
"0.05,26750,26750.05"
"0.61,26765,26765.62"
"-0.98,26780,26779.02"
"0.87,26795,26795.88"
"-0.35,26810,26809.65"
"-0.34,26825,26824.66"
"0.87,26840,26840.87"
"-0.98,26855,26854.02"
"0.62,26870,26870.62"
"0.04,26885,26885.04"
"-0.68,26900,26899.32"
"0.99,26915,26915.99"
"-0.83,26930,26929.17"
"0.26,26945,26945.26"
"0.43,26960,26960.43"
"-0.91,26975,26974.09"
"0.96,26990,26990.96"
"-0.55,27005,27004.45"
"-0.13,27020,27019.87"
"0.74,27035,27035.74"
"-1.00,27050,27049.00"
"0.78,27065,27065.78"
"-0.18,27080,27079.82"
"-0.50,27095,27094.50"
"0.94,27110,27110.95"
"-0.93,27125,27124.07"
"0.47,27140,27140.47"
"0.22,27155,27155.22"
"-0.80,27170,27169.20"
"1.00,27185,27186.00"
"-0.72,27200,27199.28"
"0.09,27215,27215.09"
"0.58,27230,27230.58"
"-0.97,27245,27244.03"
"0.90,27260,27260.89"
"-0.39,27275,27274.61"
"-0.30,27290,27289.70"
"0.85,27305,27305.85"
"-0.99,27320,27319.01"
"0.65,27335,27335.65"
"-0.00,27350,27350.00"
"-0.65,27365,27364.35"
"0.99,27380,27380.99"
"-0.85,27395,27394.15"
"0.31,27410,27410.31"
"0.39,27425,27425.38"
"-0.89,27440,27439.11"
"0.97,27455,27455.97"
"-0.58,27470,27469.42"
"-0.09,27485,27484.91"
"0.71,27500,27500.71"
"-1.00,27515,27514.00"
"0.80,27530,27530.80"
"-0.22,27545,27544.78"
"-0.47,27560,27559.54"
"0.93,27575,27575.93"
"-0.95,27590,27589.05"
"0.51,27605,27605.51"
"0.17,27620,27620.17"
"-0.77,27635,27634.23"
"1.00,27650,27651.00"
"-0.75,27665,27664.25"
"0.13,27680,27680.13"
"0.54,27695,27695.54"
"-0.96,27710,27709.04"
"0.91,27725,27725.91"
"-0.43,27740,27739.57"
"-0.26,27755,27754.74"
"0.83,27770,27770.83"
"-0.99,27785,27784.01"
"0.68,27800,27800.69"
"-0.05,27815,27814.95"
"-0.61,27830,27829.39"
"0.98,27845,27845.98"
"-0.87,27860,27859.13"
"0.35,27875,27875.35"
"0.34,27890,27890.34"
"-0.87,27905,27904.13"
"0.98,27920,27920.98"
"-0.62,27935,27934.38"
"-0.04,27950,27949.96"
"0.68,27965,27965.68"
"-0.99,27980,27979.01"
"0.83,27995,27995.83"
"-0.26,28010,28009.73"
"-0.43,28025,28024.57"
"0.91,28040,28040.91"
"-0.96,28055,28054.04"
"0.55,28070,28070.55"
"0.13,28085,28085.13"
"-0.74,28100,28099.26"
"1.00,28115,28116.00"
"-0.78,28130,28129.22"
"0.18,28145,28145.18"
"0.50,28160,28160.50"
"-0.94,28175,28174.05"
"0.93,28190,28190.93"
"-0.47,28205,28204.53"
"-0.22,28220,28219.78"
"0.80,28235,28235.80"
"-1.00,28250,28249.00"
"0.72,28265,28265.72"
"-0.09,28280,28279.91"
"-0.58,28295,28294.42"
"0.97,28310,28310.97"
"-0.90,28325,28324.11"
"0.39,28340,28340.39"
"0.30,28355,28355.30"
"-0.85,28370,28369.15"
"0.99,28385,28385.99"
"-0.65,28400,28399.35"
"0.00,28415,28415.00"
"0.65,28430,28430.65"
"-0.99,28445,28444.01"
"0.85,28460,28460.85"
"-0.31,28475,28474.69"
"-0.39,28490,28489.62"
"0.89,28505,28505.89"
"-0.97,28520,28519.03"
"0.58,28535,28535.58"
"0.09,28550,28550.09"
"-0.71,28565,28564.29"
"1.00,28580,28581.00"
"-0.80,28595,28594.20"
"0.22,28610,28610.22"
"0.47,28625,28625.46"
"-0.93,28640,28639.07"
"0.95,28655,28655.95"
"-0.51,28670,28669.49"
"-0.17,28685,28684.83"
"0.77,28700,28700.77"
"-1.00,28715,28714.00"
"0.75,28730,28730.75"
"-0.13,28745,28744.87"
"-0.54,28760,28759.46"
"0.96,28775,28775.96"
"-0.91,28790,28789.09"
"0.43,28805,28805.43"
"0.26,28820,28820.26"
"-0.83,28835,28834.17"
"0.99,28850,28850.99"
"-0.69,28865,28864.31"
"0.05,28880,28880.05"
"0.61,28895,28895.61"
"-0.98,28910,28909.02"
"0.87,28925,28925.88"
