"yaw [deg], yaw_time [ms], yaw_crc"
"-0.91,14568,14567.09"
"0.96,14583,14583.96"
"-0.56,14598,14597.44"
"-0.12,14613,14612.88"
"0.74,14628,14628.74"
"-1.00,14643,14642.00"
"0.78,14658,14658.78"
"-0.19,14673,14672.81"
"-0.49,14688,14687.51"
"0.94,14703,14703.94"
"-0.94,14718,14717.06"
"0.48,14733,14733.48"
"0.21,14748,14748.21"
"-0.79,14763,14762.21"
"1.00,14778,14779.00"
"-0.72,14793,14792.28"
"0.10,14808,14808.10"
"0.57,14823,14823.57"
"-0.97,14838,14837.03"
"0.90,14853,14853.90"
"-0.40,14868,14867.60"
"-0.29,14883,14882.71"
"0.84,14898,14898.84"
"-0.99,14913,14912.01"
"0.66,14928,14928.66"
"-0.01,14943,14942.99"
"-0.64,14958,14957.36"
"0.99,14973,14973.99"
"-0.86,14988,14987.14"
"0.32,15003,15003.32"
"0.37,15018,15018.37"
"-0.89,15033,15032.11"
"0.97,15048,15048.97"
"-0.59,15063,15062.41"
"-0.07,15078,15077.93"
"0.70,15093,15093.71"
"-1.00,15108,15107.00"
"0.81,15123,15123.81"
"-0.23,15138,15137.77"
"-0.45,15153,15152.54"
"0.92,15168,15168.92"
"-0.95,15183,15182.05"
"0.52,15198,15198.52"
"0.16,15213,15213.16"
"-0.76,15228,15227.24"
"1.00,15243,15244.00"
"-0.75,15258,15257.25"
"0.15,15273,15273.15"
"0.53,15288,15288.53"
"-0.95,15303,15302.04"
"0.92,15318,15318.92"
"-0.44,15333,15332.56"
"-0.25,15348,15347.75"
"0.82,15363,15363.82"
"-1.00,15378,15377.00"
"0.69,15393,15393.69"
"-0.06,15408,15407.94"
"-0.60,15423,15422.40"
"0.98,15438,15438.98"
"-0.88,15453,15452.12"
"0.36,15468,15468.36"
"0.33,15483,15483.33"
"-0.87,15498,15497.13"
"0.98,15513,15513.98"
"-0.63,15528,15527.37"
"-0.03,15543,15542.97"
"0.67,15558,15558.67"
"-0.99,15573,15572.01"
"0.83,15588,15588.83"
"-0.28,15603,15602.72"
"-0.41,15618,15617.58"
"0.91,15633,15633.91"
"-0.96,15648,15647.04"
"0.56,15663,15663.56"
"0.12,15678,15678.12"
"-0.74,15693,15692.26"
"1.00,15708,15709.00"
"-0.78,15723,15722.22"
"0.19,15738,15738.19"
"0.49,15753,15753.49"
"-0.94,15768,15767.06"
"0.94,15783,15783.94"
"-0.48,15798,15797.52"
"-0.21,15813,15812.79"
"0.79,15828,15828.79"
"-1.00,15843,15842.00"
"0.73,15858,15858.72"
"-0.10,15873,15872.90"
"-0.57,15888,15887.43"
"0.97,15903,15903.97"
"-0.90,15918,15917.10"
"0.40,15933,15933.40"
"0.29,15948,15948.29"
"-0.84,15963,15962.16"
"0.99,15978,15978.99"
"-0.66,15993,15992.34"
"0.01,16008,16008.01"
"0.64,16023,16023.64"
"-0.99,16038,16037.01"
"0.86,16053,16053.86"
"-0.32,16068,16067.68"
"-0.37,16083,16082.63"
"0.89,16098,16098.89"
"-0.97,16113,16112.03"
"0.59,16128,16128.59"
"0.07,16143,16143.07"
"-0.70,16158,16157.30"
"1.00,16173,16174.00"
"-0.81,16188,16187.19"
"0.23,16203,16203.23"
"0.45,16218,16218.46"
"-0.92,16233,16232.08"
"0.95,16248,16248.95"
"-0.52,16263,16262.48"
"-0.16,16278,16277.84"
"0.76,16293,16293.76"
"-1.00,16308,16307.00"
"0.75,16323,16323.75"
"-0.15,16338,16337.85"
"-0.53,16353,16352.47"
"0.95,16368,16368.96"
"-0.92,16383,16382.08"
"0.44,16398,16398.44"
"0.25,16413,16413.25"
"-0.82,16428,16427.18"
"1.00,16443,16444.00"
"-0.69,16458,16457.31"
"0.06,16473,16473.06"
"0.60,16488,16488.60"
"-0.98,16503,16502.02"
"0.88,16518,16518.88"
"-0.36,16533,16532.64"
"-0.33,16548,16547.67"
"0.87,16563,16563.87"
"-0.98,16578,16577.02"
"0.63,16593,16593.63"
"0.03,16608,16608.03"
"-0.67,16623,16622.33"
"0.99,16638,16638.99"
"-0.84,16653,16652.16"
"0.28,16668,16668.28"
"0.41,16683,16683.41"
"-0.91,16698,16697.09"
"0.96,16713,16713.96"
"-0.56,16728,16727.44"
"-0.12,16743,16742.88"
"0.74,16758,16758.73"
"-1.00,16773,16772.00"
"0.78,16788,16788.78"
"-0.19,16803,16802.81"
"-0.49,16818,16817.51"
"0.94,16833,16833.94"
"-0.94,16848,16847.06"
"0.48,16863,16863.48"
"0.21,16878,16878.21"
"-0.79,16893,16892.21"
"1.00,16908,16909.00"
"-0.73,16923,16922.28"
"0.10,16938,16938.10"
"0.57,16953,16953.57"
"-0.97,16968,16967.03"
"0.90,16983,16983.90"
"-0.40,16998,16997.60"
"-0.29,17013,17012.71"
"0.84,17028,17028.84"
"-0.99,17043,17042.01"
"0.66,17058,17058.66"
"-0.01,17073,17072.98"
"-0.64,17088,17087.36"
"0.99,17103,17103.99"
"-0.86,17118,17117.14"
"0.32,17133,17133.32"
"0.37,17148,17148.38"
"-0.89,17163,17162.11"
"0.97,17178,17178.97"
"-0.59,17193,17192.41"
"-0.07,17208,17207.93"
"0.70,17223,17223.71"
"-1.00,17238,17237.00"
"0.81,17253,17253.81"
"-0.23,17268,17267.77"
"-0.45,17283,17282.54"
"0.92,17298,17298.92"
"-0.95,17313,17312.05"
"0.52,17328,17328.52"
"0.16,17343,17343.16"
"-0.76,17358,17357.24"
"1.00,17373,17374.00"
"-0.75,17388,17387.25"
"0.15,17403,17403.15"
"0.53,17418,17418.53"
"-0.95,17433,17432.04"
"0.92,17448,17448.92"
"-0.44,17463,17462.56"
"-0.25,17478,17477.75"
"0.82,17493,17493.82"
"-1.00,17508,17507.00"
"0.69,17523,17523.69"
"-0.06,17538,17537.94"
"-0.60,17553,17552.40"
"0.98,17568,17568.98"
"-0.88,17583,17582.12"
"0.36,17598,17598.36"
"0.33,17613,17613.33"
"-0.87,17628,17627.13"
"0.98,17643,17643.98"
"-0.63,17658,17657.37"
"-0.03,17673,17672.97"
"0.67,17688,17688.67"
"-0.99,17703,17702.01"
"0.84,17718,17718.84"
"-0.28,17733,17732.72"
"-0.41,17748,17747.59"
"0.91,17763,17763.91"
"-0.96,17778,17777.04"
"0.56,17793,17793.56"
"0.12,17808,17808.12"
"-0.74,17823,17822.27"
"1.00,17838,17839.00"
"-0.78,17853,17852.22"
"0.19,17868,17868.19"
"0.49,17883,17883.49"
"-0.94,17898,17897.06"
"0.94,17913,17913.94"
"-0.48,17928,17927.52"
"-0.20,17943,17942.79"
"0.79,17958,17958.79"
"-1.00,17973,17972.00"
"0.73,17988,17988.72"
"-0.10,18003,18002.90"
"-0.57,18018,18017.43"
"0.97,18033,18033.97"
"-0.90,18048,18047.10"
"0.40,18063,18063.40"
"0.29,18078,18078.29"
"-0.84,18093,18092.16"
"0.99,18108,18108.99"
"-0.66,18123,18122.34"
"0.01,18138,18138.02"
"0.64,18153,18153.64"
"-0.99,18168,18167.01"
"0.86,18183,18183.86"
"-0.32,18198,18197.68"
"-0.37,18213,18212.63"
"0.89,18228,18228.89"
"-0.97,18243,18242.03"
"0.59,18258,18258.59"
"0.07,18273,18273.07"
"-0.70,18288,18287.29"
"1.00,18303,18304.00"
"-0.81,18318,18317.19"
"0.23,18333,18333.23"
"0.45,18348,18348.46"
"-0.92,18363,18362.08"
"0.95,18378,18378.95"
"-0.52,18393,18392.48"
"-0.16,18408,18407.84"
"0.76,18423,18423.76"
"-1.00,18438,18437.00"
"0.75,18453,18453.76"
"-0.15,18468,18467.85"
"-0.53,18483,18482.47"
"0.95,18498,18498.96"
"-0.92,18513,18512.08"
"0.44,18528,18528.44"
"0.25,18543,18543.25"
"-0.82,18558,18557.18"
"1.00,18573,18574.00"
"-0.69,18588,18587.31"
"0.06,18603,18603.06"
"0.60,18618,18618.60"
"-0.98,18633,18632.02"
"0.88,18648,18648.88"
"-0.36,18663,18662.64"
"-0.33,18678,18677.67"
"0.87,18693,18693.87"
"-0.98,18708,18707.02"
"0.63,18723,18723.63"
"0.03,18738,18738.03"
"-0.67,18753,18752.33"
"0.99,18768,18768.99"
"-0.84,18783,18782.16"
"0.28,18798,18798.28"
"0.41,18813,18813.41"
"-0.91,18828,18827.09"
"0.96,18843,18843.96"
"-0.56,18858,18857.44"
"-0.12,18873,18872.88"
"0.74,18888,18888.73"
"-1.00,18903,18902.00"
"0.78,18918,18918.78"
"-0.19,18933,18932.81"
"-0.49,18948,18947.51"
"0.94,18963,18963.94"
"-0.94,18978,18977.06"
"0.48,18993,18993.48"
"0.20,19008,19008.21"
"-0.79,19023,19022.21"
"1.00,19038,19039.00"
"-0.73,19053,19052.28"
"0.10,19068,19068.10"
"0.57,19083,19083.57"
"-0.97,19098,19097.03"
"0.90,19113,19113.90"
"-0.40,19128,19127.60"
"-0.29,19143,19142.71"
"0.84,19158,19158.84"
"-0.99,19173,19172.01"
"0.66,19188,19188.66"
"-0.01,19203,19202.98"
"-0.64,19218,19217.36"
"0.99,19233,19233.99"
"-0.86,19248,19247.14"
"0.32,19263,19263.32"
"0.37,19278,19278.37"
"-0.89,19293,19292.11"
"0.97,19308,19308.97"
"-0.59,19323,19322.41"
"-0.07,19338,19337.93"
"0.70,19353,19353.71"
"-1.00,19368,19367.00"
"0.81,19383,19383.81"
"-0.23,19398,19397.77"
"-0.45,19413,19412.54"
"0.92,19428,19428.92"
"-0.95,19443,19442.05"
"0.52,19458,19458.52"
"0.16,19473,19473.16"
"-0.76,19488,19487.24"
"1.00,19503,19504.00"
"-0.75,19518,19517.24"
"0.15,19533,19533.15"
"0.53,19548,19548.53"
"-0.95,19563,19562.04"
"0.92,19578,19578.92"
"-0.44,19593,19592.56"
"-0.25,19608,19607.75"
"0.82,19623,19623.82"
"-1.00,19638,19637.00"
"0.69,19653,19653.69"
"-0.06,19668,19667.94"
"-0.60,19683,19682.40"
"0.98,19698,19698.98"
"-0.88,19713,19712.12"
"0.36,19728,19728.36"
"0.33,19743,19743.33"
"-0.87,19758,19757.13"
"0.98,19773,19773.98"
"-0.63,19788,19787.37"
"-0.03,19803,19802.97"
"0.67,19818,19818.67"
"-0.99,19833,19832.01"
"0.84,19848,19848.84"
"-0.28,19863,19862.72"
"-0.41,19878,19877.59"
"0.91,19893,19893.91"
"-0.96,19908,19907.04"
"0.56,19923,19923.56"
"0.12,19938,19938.12"
"-0.74,19953,19952.27"
"1.00,19968,19969.00"
"-0.78,19983,19982.22"
"0.19,19998,19998.19"
"0.49,20013,20013.49"
"-0.94,20028,20027.06"
"0.94,20043,20043.94"
"-0.48,20058,20057.52"
"-0.20,20073,20072.79"
"0.79,20088,20088.79"
"-1.00,20103,20102.00"
"0.73,20118,20118.72"
"-0.10,20133,20132.90"
"-0.57,20148,20147.43"
"0.97,20163,20163.97"
"-0.90,20178,20177.10"
"0.40,20193,20193.40"
"0.29,20208,20208.29"
"-0.84,20223,20222.16"
"0.99,20238,20238.99"
"-0.66,20253,20252.34"
"0.01,20268,20268.02"
"0.64,20283,20283.64"
"-0.99,20298,20297.01"
"0.86,20313,20313.86"
"-0.32,20328,20327.68"
"-0.37,20343,20342.63"
"0.89,20358,20358.89"
"-0.97,20373,20372.03"
"0.59,20388,20388.59"
"0.07,20403,20403.07"
"-0.70,20418,20417.29"
"1.00,20433,20434.00"
"-0.81,20448,20447.19"
"0.23,20463,20463.23"
"0.45,20478,20478.46"
"-0.92,20493,20492.08"
"0.95,20508,20508.95"
"-0.52,20523,20522.48"
"-0.16,20538,20537.84"
"0.76,20553,20553.76"
"-1.00,20568,20567.00"
"0.76,20583,20583.76"
"-0.15,20598,20597.85"
"-0.53,20613,20612.47"
"0.95,20628,20628.96"
"-0.92,20643,20642.08"
"0.44,20658,20658.44"
"0.25,20673,20673.25"
"-0.82,20688,20687.18"
"1.00,20703,20704.00"
"-0.69,20718,20717.31"
"0.06,20733,20733.06"
"0.60,20748,20748.60"
"-0.98,20763,20762.02"
"0.88,20778,20778.88"
"-0.36,20793,20792.64"
"-0.33,20808,20807.67"
"0.87,20823,20823.87"
"-0.98,20838,20837.02"
"0.63,20853,20853.63"
"0.03,20868,20868.03"
"-0.67,20883,20882.33"
"0.99,20898,20898.99"
"-0.84,20913,20912.16"
"0.28,20928,20928.28"
"0.41,20943,20943.41"
"-0.91,20958,20957.09"
"0.96,20973,20973.96"
"-0.56,20988,20987.44"
"-0.12,21003,21002.88"
"0.73,21018,21018.73"
"-1.00,21033,21032.00"
"0.78,21048,21048.78"
"-0.19,21063,21062.81"
"-0.49,21078,21077.51"
"0.94,21093,21093.94"
"-0.94,21108,21107.06"
"0.48,21123,21123.48"
"0.20,21138,21138.21"
"-0.79,21153,21152.21"
"1.00,21168,21169.00"
"-0.73,21183,21182.28"
"0.10,21198,21198.10"
"0.57,21213,21213.57"
"-0.97,21228,21227.03"
"0.90,21243,21243.90"
"-0.40,21258,21257.60"
"-0.29,21273,21272.71"
"0.84,21288,21288.84"
"-0.99,21303,21302.01"
"0.66,21318,21318.66"
"-0.02,21333,21332.98"
"-0.64,21348,21347.36"
"0.99,21363,21363.99"
"-0.86,21378,21377.14"
"0.32,21393,21393.32"
"0.37,21408,21408.37"
"-0.89,21423,21422.11"
"0.97,21438,21438.97"
"-0.59,21453,21452.41"
"-0.07,21468,21467.93"
"0.70,21483,21483.71"
"-1.00,21498,21497.00"
"0.81,21513,21513.81"
"-0.23,21528,21527.77"
"-0.45,21543,21542.54"
"0.92,21558,21558.92"
"-0.95,21573,21572.05"
"0.52,21588,21588.52"
"0.16,21603,21603.16"
"-0.76,21618,21617.24"
"1.00,21633,21634.00"
"-0.76,21648,21647.24"
"0.15,21663,21663.15"
"0.53,21678,21678.53"
"-0.95,21693,21692.04"
"0.92,21708,21708.92"
"-0.44,21723,21722.56"
"-0.25,21738,21737.75"
"0.82,21753,21753.82"
"-1.00,21768,21767.00"
"0.69,21783,21783.69"
"-0.06,21798,21797.94"
"-0.60,21813,21812.40"
"0.98,21828,21828.98"
"-0.88,21843,21842.12"
"0.36,21858,21858.36"
"0.33,21873,21873.33"
"-0.87,21888,21887.13"
"0.98,21903,21903.98"
"-0.63,21918,21917.37"
"-0.03,21933,21932.97"
"0.67,21948,21948.67"
"-0.99,21963,21962.01"
"0.84,21978,21978.84"
"-0.28,21993,21992.72"
"-0.41,22008,22007.59"
"0.91,22023,22023.91"
"-0.96,22038,22037.04"
"0.56,22053,22053.56"
"0.12,22068,22068.12"
"-0.73,22083,22082.27"
"1.00,22098,22099.00"
"-0.78,22113,22112.22"
"0.19,22128,22128.19"
"0.49,22143,22143.49"
"-0.94,22158,22157.06"
"0.94,22173,22173.94"
"-0.48,22188,22187.52"
"-0.20,22203,22202.79"
"0.79,22218,22218.79"
"-1.00,22233,22232.00"
"0.73,22248,22248.72"
"-0.10,22263,22262.90"
"-0.57,22278,22277.43"
"0.97,22293,22293.97"
"-0.90,22308,22307.10"
"0.40,22323,22323.40"
"0.29,22338,22338.29"
"-0.84,22353,22352.16"
"0.99,22368,22368.99"
"-0.66,22383,22382.34"
"0.02,22398,22398.02"
"0.64,22413,22413.64"
"-0.99,22428,22427.01"
"0.86,22443,22443.86"
"-0.32,22458,22457.68"
"-0.37,22473,22472.63"
"0.89,22488,22488.89"
"-0.97,22503,22502.03"
"0.59,22518,22518.59"
"0.07,22533,22533.07"
"-0.70,22548,22547.29"
"1.00,22563,22564.00"
"-0.81,22578,22577.19"
"0.23,22593,22593.23"
"0.45,22608,22608.46"
"-0.92,22623,22622.08"
"0.95,22638,22638.95"
"-0.52,22653,22652.48"
"-0.16,22668,22667.84"
"0.76,22683,22683.76"
"-1.00,22698,22697.00"
"0.76,22713,22713.76"
"-0.15,22728,22727.85"
"-0.53,22743,22742.47"
"0.95,22758,22758.96"
"-0.92,22773,22772.08"
"0.44,22788,22788.44"
"0.25,22803,22803.25"
"-0.82,22818,22817.18"
"1.00,22833,22834.00"
"-0.69,22848,22847.31"
"0.06,22863,22863.06"
"0.60,22878,22878.60"
"-0.98,22893,22892.02"
"0.88,22908,22908.88"
"-0.36,22923,22922.64"
"-0.33,22938,22937.67"
"0.87,22953,22953.87"
"-0.98,22968,22967.02"
"0.63,22983,22983.63"
"0.03,22998,22998.03"
"-0.67,23013,23012.33"
"0.99,23028,23028.99"
"-0.84,23043,23042.16"
"0.28,23058,23058.28"
"0.41,23073,23073.41"
"-0.91,23088,23087.09"
"0.96,23103,23103.96"
"-0.56,23118,23117.44"
"-0.12,23133,23132.88"
"0.73,23148,23148.73"
"-1.00,23163,23162.00"
"0.78,23178,23178.78"
"-0.19,23193,23192.81"
"-0.49,23208,23207.51"
"0.94,23223,23223.94"
"-0.94,23238,23237.06"
"0.48,23253,23253.48"
"0.20,23268,23268.21"
"-0.79,23283,23282.21"
"1.00,23298,23299.00"
"-0.73,23313,23312.28"
"0.10,23328,23328.10"
"0.57,23343,23343.57"
"-0.97,23358,23357.03"
"0.90,23373,23373.90"
"-0.40,23388,23387.60"
"-0.29,23403,23402.71"
"0.84,23418,23418.84"
"-0.99,23433,23432.01"
"0.66,23448,23448.66"
"-0.02,23463,23462.98"
"-0.64,23478,23477.36"
"0.99,23493,23493.99"
"-0.86,23508,23507.14"
"0.32,23523,23523.32"
"0.37,23538,23538.37"
"-0.89,23553,23552.11"
"0.97,23568,23568.97"
"-0.59,23583,23582.41"
"-0.07,23598,23597.93"
"0.70,23613,23613.71"
"-1.00,23628,23627.00"
"0.81,23643,23643.81"
"-0.23,23658,23657.77"
"-0.45,23673,23672.54"
"0.92,23688,23688.92"
"-0.95,23703,23702.05"
"0.52,23718,23718.52"
"0.16,23733,23733.16"
"-0.76,23748,23747.24"
"1.00,23763,23764.00"
"-0.76,23778,23777.24"
"0.15,23793,23793.15"
"0.53,23808,23808.53"
"-0.95,23823,23822.04"
"0.92,23838,23838.92"
"-0.44,23853,23852.56"
"-0.25,23868,23867.75"
"0.82,23883,23883.82"
"-1.00,23898,23897.00"
"0.69,23913,23913.70"
"-0.06,23928,23927.94"
"-0.60,23943,23942.40"
"0.98,23958,23958.98"
"-0.88,23973,23972.12"
"0.36,23988,23988.36"
"0.33,24003,24003.33"
"-0.87,24018,24017.13"
"0.98,24033,24033.98"
"-0.63,24048,24047.37"
"-0.03,24063,24062.97"
"0.67,24078,24078.67"
"-0.99,24093,24092.01"
"0.84,24108,24108.84"
"-0.28,24123,24122.72"
"-0.41,24138,24137.59"
"0.91,24153,24153.91"
"-0.96,24168,24167.04"
"0.56,24183,24183.56"
"0.12,24198,24198.12"
"-0.73,24213,24212.27"
"1.00,24228,24229.00"
"-0.78,24243,24242.22"
"0.19,24258,24258.19"
"0.49,24273,24273.49"
"-0.94,24288,24287.06"
"0.94,24303,24303.94"
"-0.48,24318,24317.52"
"-0.20,24333,24332.79"
"0.79,24348,24348.79"
"-1.00,24363,24362.00"
"0.73,24378,24378.72"
"-0.10,24393,24392.90"
"-0.57,24408,24407.43"
"0.97,24423,24423.97"
"-0.90,24438,24437.10"
"0.40,24453,24453.40"
"0.29,24468,24468.29"
"-0.84,24483,24482.16"
"0.99,24498,24498.99"
"-0.66,24513,24512.34"
"0.02,24528,24528.02"
"0.64,24543,24543.64"
"-0.99,24558,24557.01"
"0.86,24573,24573.86"
"-0.32,24588,24587.68"
"-0.37,24603,24602.63"
"0.89,24618,24618.89"
"-0.97,24633,24632.03"
"0.59,24648,24648.59"
"0.07,24663,24663.07"
"-0.70,24678,24677.30"
"1.00,24693,24694.00"
"-0.81,24708,24707.19"
"0.23,24723,24723.23"
"0.45,24738,24738.45"
"-0.92,24753,24752.08"
"0.95,24768,24768.95"
"-0.52,24783,24782.48"
"-0.16,24798,24797.84"
"0.76,24813,24813.76"
"-1.00,24828,24827.00"
"0.76,24843,24843.76"
"-0.15,24858,24857.85"
"-0.53,24873,24872.47"
"0.95,24888,24888.96"
"-0.92,24903,24902.08"
"0.44,24918,24918.44"
"0.25,24933,24933.25"
"-0.82,24948,24947.18"
"1.00,24963,24964.00"
"-0.69,24978,24977.30"
"0.06,24993,24993.06"
"0.60,25008,25008.60"
"-0.98,25023,25022.02"
"0.88,25038,25038.88"
"-0.36,25053,25052.64"
"-0.33,25068,25067.67"
"0.87,25083,25083.87"
"-0.98,25098,25097.02"
"0.63,25113,25113.63"
"0.03,25128,25128.03"
"-0.67,25143,25142.33"
"0.99,25158,25158.99"
"-0.84,25173,25172.16"
"0.28,25188,25188.28"
"0.41,25203,25203.41"
"-0.91,25218,25217.09"
"0.96,25233,25233.96"
"-0.56,25248,25247.44"
"-0.12,25263,25262.88"
"0.73,25278,25278.73"
"-1.00,25293,25292.00"
"0.78,25308,25308.78"
"-0.19,25323,25322.81"
"-0.49,25338,25337.51"
"0.94,25353,25353.94"
"-0.94,25368,25367.06"
"0.48,25383,25383.48"
"0.20,25398,25398.21"
"-0.79,25413,25412.21"
"1.00,25428,25429.00"
"-0.73,25443,25442.27"
"0.10,25458,25458.10"
"0.57,25473,25473.57"
"-0.97,25488,25487.03"
"0.90,25503,25503.90"
"-0.40,25518,25517.60"
"-0.29,25533,25532.71"
"0.84,25548,25548.84"
"-0.99,25563,25562.01"
"0.66,25578,25578.66"
"-0.02,25593,25592.98"
"-0.64,25608,25607.36"
"0.99,25623,25623.99"
"-0.86,25638,25637.14"
"0.32,25653,25653.32"
"0.37,25668,25668.37"
"-0.89,25683,25682.11"
"0.97,25698,25698.97"
"-0.59,25713,25712.41"
"-0.07,25728,25727.93"
"0.70,25743,25743.70"
"-1.00,25758,25757.00"
"0.81,25773,25773.81"
"-0.23,25788,25787.77"
"-0.45,25803,25802.55"
"0.92,25818,25818.92"
"-0.95,25833,25832.05"
"0.52,25848,25848.52"
"0.16,25863,25863.16"
"-0.76,25878,25877.24"
"1.00,25893,25894.00"
"-0.76,25908,25907.24"
"0.15,25923,25923.15"
"0.53,25938,25938.53"
"-0.95,25953,25952.04"
"0.92,25968,25968.92"
"-0.44,25983,25982.56"
"-0.25,25998,25997.75"
"0.82,26013,26013.82"
"-1.00,26028,26027.00"
"0.69,26043,26043.70"
"-0.06,26058,26057.94"
"-0.60,26073,26072.40"
"0.98,26088,26088.98"
"-0.88,26103,26102.12"
"0.36,26118,26118.36"
"0.33,26133,26133.33"
"-0.87,26148,26147.13"
"0.98,26163,26163.98"
"-0.63,26178,26177.37"
"-0.03,26193,26192.97"
"0.67,26208,26208.67"
"-0.99,26223,26222.01"
"0.84,26238,26238.84"
"-0.28,26253,26252.72"
"-0.41,26268,26267.59"
"0.91,26283,26283.91"
"-0.96,26298,26297.04"
"0.56,26313,26313.56"
"0.12,26328,26328.12"
"-0.73,26343,26342.27"
"1.00,26358,26359.00"
"-0.78,26373,26372.22"
"0.19,26388,26388.19"
"0.49,26403,26403.49"
"-0.94,26418,26417.06"
"0.94,26433,26433.94"
"-0.48,26448,26447.52"
"-0.20,26463,26462.79"
"0.79,26478,26478.79"
"-1.00,26493,26492.00"
"0.73,26508,26508.73"
"-0.10,26523,26522.90"
"-0.57,26538,26537.43"
"0.97,26553,26553.97"
"-0.90,26568,26567.10"
"0.40,26583,26583.40"
"0.29,26598,26598.29"
"-0.84,26613,26612.16"
"0.99,26628,26628.99"
"-0.66,26643,26642.34"
"0.02,26658,26658.02"
"0.64,26673,26673.64"
"-0.99,26688,26687.01"
"0.86,26703,26703.86"
"-0.32,26718,26717.68"
"-0.37,26733,26732.63"
"0.89,26748,26748.89"
"-0.97,26763,26762.03"
"0.59,26778,26778.59"
"0.07,26793,26793.07"
"-0.70,26808,26807.30"
"1.00,26823,26824.00"
"-0.81,26838,26837.19"
"0.23,26853,26853.23"
"0.45,26868,26868.45"
"-0.92,26883,26882.08"
"0.95,26898,26898.95"
"-0.52,26913,26912.48"
"-0.16,26928,26927.84"
"0.76,26943,26943.76"
"-1.00,26958,26957.00"
"0.76,26973,26973.76"
"-0.15,26988,26987.85"
"-0.53,27003,27002.47"
"0.95,27018,27018.96"
"-0.92,27033,27032.08"
"0.44,27048,27048.44"
"0.25,27063,27063.25"
"-0.82,27078,27077.18"
"1.00,27093,27094.00"
"-0.69,27108,27107.30"
"0.06,27123,27123.06"
"0.60,27138,27138.60"
"-0.98,27153,27152.02"
"0.88,27168,27168.88"
"-0.36,27183,27182.64"
"-0.33,27198,27197.67"
"0.87,27213,27213.87"
"-0.98,27228,27227.02"
"0.63,27243,27243.63"
"0.03,27258,27258.03"
"-0.67,27273,27272.33"
"0.99,27288,27288.99"
"-0.84,27303,27302.16"
"0.28,27318,27318.28"
"0.41,27333,27333.41"
"-0.91,27348,27347.09"
"0.96,27363,27363.96"
"-0.56,27378,27377.44"
"-0.12,27393,27392.88"
"0.73,27408,27408.73"
"-1.00,27423,27422.00"
"0.78,27438,27438.78"
"-0.19,27453,27452.81"
"-0.49,27468,27467.51"
"0.94,27483,27483.94"
"-0.94,27498,27497.06"
"0.48,27513,27513.48"
"0.20,27528,27528.21"
"-0.79,27543,27542.21"
"1.00,27558,27559.00"
"-0.73,27573,27572.27"
"0.10,27588,27588.10"
"0.57,27603,27603.57"
"-0.97,27618,27617.03"
"0.90,27633,27633.90"
"-0.40,27648,27647.60"
"-0.29,27663,27662.71"
"0.84,27678,27678.84"
"-0.99,27693,27692.01"
"0.66,27708,27708.66"
"-0.02,27723,27722.98"
"-0.64,27738,27737.36"
"0.99,27753,27753.99"
"-0.86,27768,27767.14"
"0.32,27783,27783.32"
"0.37,27798,27798.37"
"-0.89,27813,27812.11"
"0.97,27828,27828.97"
"-0.59,27843,27842.41"
"-0.07,27858,27857.93"
"0.70,27873,27873.70"
"-1.00,27888,27887.00"
"0.81,27903,27903.81"
"-0.23,27918,27917.77"
"-0.45,27933,27932.55"
"0.92,27948,27948.92"
"-0.95,27963,27962.05"
"0.52,27978,27978.52"
"0.16,27993,27993.16"
"-0.76,28008,28007.24"
"1.00,28023,28024.00"
"-0.76,28038,28037.24"
"0.15,28053,28053.15"
"0.53,28068,28068.53"
"-0.95,28083,28082.04"
"0.92,28098,28098.92"
"-0.44,28113,28112.56"
"-0.25,28128,28127.75"
"0.82,28143,28143.82"
"-1.00,28158,28157.00"
"0.69,28173,28173.70"
"-0.06,28188,28187.94"
"-0.60,28203,28202.40"
"0.98,28218,28218.98"
"-0.88,28233,28232.12"
"0.36,28248,28248.36"
"0.33,28263,28263.33"
"-0.87,28278,28277.13"
"0.98,28293,28293.98"
"-0.63,28308,28307.37"
"-0.03,28323,28322.97"
"0.67,28338,28338.67"
"-0.99,28353,28352.01"
"0.84,28368,28368.84"
"-0.28,28383,28382.72"
"-0.41,28398,28397.59"
"0.91,28413,28413.91"
"-0.96,28428,28427.04"
"0.56,28443,28443.56"
"0.12,28458,28458.12"
"-0.73,28473,28472.27"
"1.00,28488,28489.00"
"-0.78,28503,28502.22"
"0.19,28518,28518.19"
"0.49,28533,28533.49"
"-0.94,28548,28547.06"
"0.94,28563,28563.94"
"-0.48,28578,28577.52"
"-0.20,28593,28592.80"
"0.79,28608,28608.79"
"-1.00,28623,28622.00"
"0.73,28638,28638.73"
"-0.10,28653,28652.90"
"-0.57,28668,28667.43"
"0.97,28683,28683.97"
"-0.90,28698,28697.10"
"0.40,28713,28713.40"
"0.29,28728,28728.29"
"-0.84,28743,28742.16"
"0.99,28758,28758.99"
"-0.66,28773,28772.34"
"0.02,28788,28788.02"
"0.64,28803,28803.64"
"-0.99,28818,28817.01"
"0.86,28833,28833.86"
"-0.32,28848,28847.68"
"-0.37,28863,28862.63"
"0.89,28878,28878.89"
"-0.97,28893,28892.03"
"0.59,28908,28908.59"
"0.07,28923,28923.07"
"-0.70,28938,28937.30"
"1.00,28953,28954.00"
"-0.81,28968,28967.19"
"0.23,28983,28983.23"
"0.45,28998,28998.45"
