"yaw [deg], yaw_time [ms], yaw_crc"
"-0.14,14569,14568.86"
"0.75,14584,14584.75"
"-1.00,14599,14598.00"
"0.77,14614,14614.77"
"-0.17,14629,14628.83"
"-0.51,14644,14643.49"
"0.95,14659,14659.95"
"-0.93,14674,14673.07"
"0.46,14689,14689.46"
"0.22,14704,14704.22"
"-0.80,14719,14718.20"
"1.00,14734,14735.00"
"-0.71,14749,14748.29"
"0.09,14764,14764.08"
"0.58,14779,14779.58"
"-0.97,14794,14793.03"
"0.89,14809,14809.89"
"-0.38,14824,14823.62"
"-0.31,14839,14838.69"
"0.85,14854,14854.85"
"-0.99,14869,14868.01"
"0.65,14884,14884.65"
"0.00,14899,14899.00"
"-0.65,14914,14913.35"
"0.99,14929,14929.99"
"-0.85,14944,14943.15"
"0.30,14959,14959.30"
"0.39,14974,14974.39"
"-0.90,14989,14988.10"
"0.97,15004,15004.97"
"-0.58,15019,15018.42"
"-0.09,15034,15033.91"
"0.72,15049,15049.72"
"-1.00,15064,15063.00"
"0.80,15079,15079.80"
"-0.22,15094,15093.78"
"-0.47,15109,15108.53"
"0.93,15124,15124.93"
"-0.94,15139,15138.06"
"0.50,15154,15154.50"
"0.18,15169,15169.18"
"-0.78,15184,15183.22"
"1.00,15199,15200.00"
"-0.74,15214,15213.26"
"0.13,15229,15229.13"
"0.55,15244,15244.55"
"-0.96,15259,15258.04"
"0.91,15274,15274.91"
"-0.43,15289,15288.57"
"-0.27,15304,15303.73"
"0.83,15319,15319.83"
"-0.99,15334,15333.01"
"0.68,15349,15349.68"
"-0.04,15364,15363.96"
"-0.62,15379,15378.38"
"0.98,15394,15394.98"
"-0.87,15409,15408.13"
"0.34,15424,15424.34"
"0.35,15439,15439.35"
"-0.87,15454,15453.12"
"0.98,15469,15469.98"
"-0.61,15484,15483.39"
"-0.05,15499,15498.95"
"0.69,15514,15514.69"
"-0.99,15529,15528.01"
"0.83,15544,15544.83"
"-0.26,15559,15558.74"
"-0.43,15574,15573.57"
"0.91,15589,15589.91"
"-0.96,15604,15603.04"
"0.54,15619,15619.54"
"0.14,15634,15634.14"
"-0.75,15649,15648.25"
"1.00,15664,15665.00"
"-0.77,15679,15678.23"
"0.17,15694,15694.17"
"0.51,15709,15709.51"
"-0.95,15724,15723.05"
"0.93,15739,15739.93"
"-0.47,15754,15753.54"
"-0.22,15769,15768.78"
"0.80,15784,15784.80"
"-1.00,15799,15798.00"
"0.71,15814,15814.71"
"-0.09,15829,15828.92"
"-0.58,15844,15843.42"
"0.97,15859,15859.97"
"-0.89,15874,15873.11"
"0.38,15889,15889.38"
"0.31,15904,15904.31"
"-0.85,15919,15918.15"
"0.99,15934,15934.99"
"-0.65,15949,15948.35"
"-0.00,15964,15964.00"
"0.65,15979,15979.65"
"-0.99,15994,15993.01"
"0.85,16009,16009.85"
"-0.30,16024,16023.70"
"-0.39,16039,16038.61"
"0.90,16054,16054.90"
"-0.97,16069,16068.03"
"0.58,16084,16084.58"
"0.09,16099,16099.09"
"-0.72,16114,16113.28"
"1.00,16129,16130.00"
"-0.80,16144,16143.20"
"0.22,16159,16159.22"
"0.47,16174,16174.47"
"-0.93,16189,16188.07"
"0.94,16204,16204.94"
"-0.50,16219,16218.50"
"-0.18,16234,16233.82"
"0.78,16249,16249.78"
"-1.00,16264,16263.00"
"0.74,16279,16279.74"
"-0.13,16294,16293.87"
"-0.55,16309,16308.45"
"0.96,16324,16324.96"
"-0.91,16339,16338.09"
"0.43,16354,16354.43"
"0.27,16369,16369.27"
"-0.83,16384,16383.17"
"0.99,16399,16399.99"
"-0.68,16414,16413.32"
"0.04,16429,16429.04"
"0.62,16444,16444.62"
"-0.98,16459,16458.02"
"0.87,16474,16474.87"
"-0.34,16489,16488.66"
"-0.35,16504,16503.65"
"0.87,16519,16519.88"
"-0.98,16534,16533.02"
"0.61,16549,16549.61"
"0.05,16564,16564.05"
"-0.69,16579,16578.31"
"0.99,16594,16594.99"
"-0.83,16609,16608.18"
"0.26,16624,16624.26"
"0.43,16639,16639.43"
"-0.91,16654,16653.09"
"0.96,16669,16669.96"
"-0.54,16684,16683.46"
"-0.14,16699,16698.87"
"0.75,16714,16714.75"
"-1.00,16729,16728.00"
"0.77,16744,16744.77"
"-0.17,16759,16758.83"
"-0.51,16774,16773.49"
"0.95,16789,16789.95"
"-0.93,16804,16803.07"
"0.47,16819,16819.46"
"0.22,16834,16834.22"
"-0.80,16849,16848.20"
"1.00,16864,16865.00"
"-0.71,16879,16878.29"
"0.09,16894,16894.09"
"0.58,16909,16909.58"
"-0.97,16924,16923.03"
"0.89,16939,16939.89"
"-0.39,16954,16953.62"
"-0.31,16969,16968.69"
"0.85,16984,16984.85"
"-0.99,16999,16998.01"
"0.65,17014,17014.65"
"0.00,17029,17029.00"
"-0.65,17044,17043.35"
"0.99,17059,17059.99"
"-0.85,17074,17073.15"
"0.30,17089,17089.30"
"0.39,17104,17104.39"
"-0.90,17119,17118.11"
"0.97,17134,17134.97"
"-0.58,17149,17148.42"
"-0.09,17164,17163.91"
"0.72,17179,17179.72"
"-1.00,17194,17193.00"
"0.80,17209,17209.80"
"-0.22,17224,17223.78"
"-0.47,17239,17238.53"
"0.93,17254,17254.93"
"-0.94,17269,17268.05"
"0.50,17284,17284.50"
"0.18,17299,17299.18"
"-0.78,17314,17313.22"
"1.00,17329,17330.00"
"-0.74,17344,17343.26"
"0.13,17359,17359.13"
"0.55,17374,17374.55"
"-0.96,17389,17388.04"
"0.91,17404,17404.91"
"-0.43,17419,17418.57"
"-0.27,17434,17433.73"
"0.83,17449,17449.83"
"-0.99,17464,17463.01"
"0.68,17479,17479.68"
"-0.04,17494,17493.96"
"-0.62,17509,17508.38"
"0.98,17524,17524.98"
"-0.87,17539,17538.13"
"0.34,17554,17554.34"
"0.35,17569,17569.35"
"-0.87,17584,17583.13"
"0.98,17599,17599.98"
"-0.61,17614,17613.39"
"-0.05,17629,17628.95"
"0.69,17644,17644.69"
"-0.99,17659,17658.01"
"0.83,17674,17674.82"
"-0.26,17689,17688.74"
"-0.43,17704,17703.57"
"0.91,17719,17719.91"
"-0.96,17734,17733.04"
"0.54,17749,17749.54"
"0.14,17764,17764.13"
"-0.75,17779,17778.25"
"1.00,17794,17795.00"
"-0.77,17809,17808.23"
"0.17,17824,17824.17"
"0.51,17839,17839.51"
"-0.95,17854,17853.05"
"0.93,17869,17869.93"
"-0.47,17884,17883.54"
"-0.22,17899,17898.78"
"0.80,17914,17914.80"
"-1.00,17929,17928.00"
"0.71,17944,17944.71"
"-0.09,17959,17958.91"
"-0.58,17974,17973.42"
"0.97,17989,17989.97"
"-0.89,18004,18003.11"
"0.39,18019,18019.38"
"0.31,18034,18034.31"
"-0.85,18049,18048.15"
"0.99,18064,18064.99"
"-0.65,18079,18078.35"
"-0.00,18094,18094.00"
"0.65,18109,18109.65"
"-0.99,18124,18123.01"
"0.85,18139,18139.85"
"-0.30,18154,18153.70"
"-0.39,18169,18168.61"
"0.90,18184,18184.89"
"-0.97,18199,18198.03"
"0.58,18214,18214.58"
"0.09,18229,18229.09"
"-0.72,18244,18243.28"
"1.00,18259,18260.00"
"-0.80,18274,18273.20"
"0.22,18289,18289.22"
"0.47,18304,18304.47"
"-0.93,18319,18318.07"
"0.94,18334,18334.95"
"-0.50,18349,18348.50"
"-0.18,18364,18363.82"
"0.78,18379,18379.78"
"-1.00,18394,18393.00"
"0.74,18409,18409.74"
"-0.13,18424,18423.87"
"-0.55,18439,18438.45"
"0.96,18454,18454.96"
"-0.91,18469,18468.09"
"0.43,18484,18484.43"
"0.27,18499,18499.27"
"-0.83,18514,18513.17"
"0.99,18529,18529.99"
"-0.68,18544,18543.32"
"0.04,18559,18559.04"
"0.62,18574,18574.62"
"-0.98,18589,18588.02"
"0.87,18604,18604.87"
"-0.34,18619,18618.66"
"-0.35,18634,18633.65"
"0.87,18649,18649.88"
"-0.98,18664,18663.02"
"0.61,18679,18679.61"
"0.05,18694,18694.05"
"-0.69,18709,18708.31"
"0.99,18724,18724.99"
"-0.83,18739,18738.17"
"0.26,18754,18754.26"
"0.43,18769,18769.43"
"-0.91,18784,18783.09"
"0.96,18799,18799.96"
"-0.54,18814,18813.46"
"-0.14,18829,18828.87"
"0.75,18844,18844.75"
"-1.00,18859,18858.00"
"0.77,18874,18874.77"
"-0.17,18889,18888.83"
"-0.51,18904,18903.49"
"0.95,18919,18919.95"
"-0.93,18934,18933.07"
"0.47,18949,18949.46"
"0.22,18964,18964.22"
"-0.80,18979,18978.20"
"1.00,18994,18995.00"
"-0.71,19009,19008.29"
"0.09,19024,19024.09"
"0.58,19039,19039.58"
"-0.97,19054,19053.03"
"0.89,19069,19069.89"
"-0.39,19084,19083.62"
"-0.31,19099,19098.69"
"0.85,19114,19114.85"
"-0.99,19129,19128.01"
"0.65,19144,19144.65"
"0.00,19159,19159.00"
"-0.65,19174,19173.35"
"0.99,19189,19189.99"
"-0.85,19204,19203.15"
"0.30,19219,19219.30"
"0.39,19234,19234.39"
"-0.90,19249,19248.11"
"0.97,19264,19264.97"
"-0.58,19279,19278.42"
"-0.09,19294,19293.91"
"0.72,19309,19309.72"
"-1.00,19324,19323.00"
"0.80,19339,19339.80"
"-0.22,19354,19353.78"
"-0.47,19369,19368.53"
"0.93,19384,19384.93"
"-0.94,19399,19398.05"
"0.50,19414,19414.50"
"0.18,19429,19429.18"
"-0.78,19444,19443.22"
"1.00,19459,19460.00"
"-0.74,19474,19473.26"
"0.13,19489,19489.13"
"0.55,19504,19504.55"
"-0.96,19519,19518.04"
"0.91,19534,19534.91"
"-0.43,19549,19548.57"
"-0.27,19564,19563.73"
"0.83,19579,19579.83"
"-0.99,19594,19593.01"
"0.68,19609,19609.68"
"-0.04,19624,19623.96"
"-0.62,19639,19638.38"
"0.98,19654,19654.98"
"-0.87,19669,19668.13"
"0.34,19684,19684.34"
"0.35,19699,19699.35"
"-0.87,19714,19713.13"
"0.98,19729,19729.98"
"-0.61,19744,19743.39"
"-0.05,19759,19758.95"
"0.69,19774,19774.69"
"-0.99,19789,19788.01"
"0.83,19804,19804.83"
"-0.26,19819,19818.74"
"-0.43,19834,19833.57"
"0.91,19849,19849.91"
"-0.96,19864,19863.04"
"0.54,19879,19879.54"
"0.14,19894,19894.13"
"-0.75,19909,19908.25"
"1.00,19924,19925.00"
"-0.77,19939,19938.23"
"0.17,19954,19954.17"
"0.51,19969,19969.51"
"-0.95,19984,19983.05"
"0.93,19999,19999.93"
"-0.47,20014,20013.54"
"-0.22,20029,20028.78"
"0.80,20044,20044.80"
"-1.00,20059,20058.00"
"0.71,20074,20074.71"
"-0.09,20089,20088.91"
"-0.58,20104,20103.42"
"0.97,20119,20119.97"
"-0.89,20134,20133.11"
"0.39,20149,20149.38"
"0.31,20164,20164.31"
"-0.85,20179,20178.15"
"0.99,20194,20194.99"
"-0.65,20209,20208.35"
"-0.00,20224,20224.00"
"0.65,20239,20239.65"
"-0.99,20254,20253.01"
"0.85,20269,20269.85"
"-0.30,20284,20283.70"
"-0.39,20299,20298.61"
"0.90,20314,20314.89"
"-0.97,20329,20328.03"
"0.58,20344,20344.58"
"0.09,20359,20359.09"
"-0.72,20374,20373.28"
"1.00,20389,20390.00"
"-0.80,20404,20403.20"
"0.22,20419,20419.22"
"0.47,20434,20434.47"
"-0.93,20449,20448.07"
"0.94,20464,20464.95"
"-0.50,20479,20478.50"
"-0.18,20494,20493.82"
"0.78,20509,20509.78"
"-1.00,20524,20523.00"
"0.74,20539,20539.74"
"-0.13,20554,20553.87"
"-0.55,20569,20568.45"
"0.96,20584,20584.96"
"-0.91,20599,20598.09"
"0.43,20614,20614.43"
"0.26,20629,20629.27"
"-0.83,20644,20643.17"
"0.99,20659,20659.99"
"-0.68,20674,20673.32"
"0.04,20689,20689.04"
"0.62,20704,20704.62"
"-0.98,20719,20718.02"
"0.87,20734,20734.87"
"-0.34,20749,20748.66"
"-0.35,20764,20763.65"
"0.87,20779,20779.88"
"-0.98,20794,20793.02"
"0.61,20809,20809.61"
"0.05,20824,20824.05"
"-0.69,20839,20838.31"
"0.99,20854,20854.99"
"-0.83,20869,20868.17"
"0.26,20884,20884.26"
"0.43,20899,20899.43"
"-0.91,20914,20913.09"
"0.96,20929,20929.96"
"-0.54,20944,20943.46"
"-0.13,20959,20958.87"
"0.75,20974,20974.75"
"-1.00,20989,20988.00"
"0.77,21004,21004.77"
"-0.17,21019,21018.83"
"-0.51,21034,21033.49"
"0.95,21049,21049.95"
"-0.93,21064,21063.07"
"0.47,21079,21079.46"
"0.22,21094,21094.22"
"-0.80,21109,21108.20"
"1.00,21124,21125.00"
"-0.71,21139,21138.29"
"0.09,21154,21154.09"
"0.58,21169,21169.58"
"-0.97,21184,21183.03"
"0.89,21199,21199.89"
"-0.39,21214,21213.62"
"-0.31,21229,21228.69"
"0.85,21244,21244.85"
"-0.99,21259,21258.01"
"0.65,21274,21274.65"
"0.00,21289,21289.00"
"-0.65,21304,21303.35"
"0.99,21319,21319.99"
"-0.85,21334,21333.15"
"0.30,21349,21349.30"
"0.39,21364,21364.39"
"-0.90,21379,21378.11"
"0.97,21394,21394.97"
"-0.58,21409,21408.42"
"-0.09,21424,21423.91"
"0.72,21439,21439.72"
"-1.00,21454,21453.00"
"0.80,21469,21469.80"
"-0.22,21484,21483.78"
"-0.47,21499,21498.53"
"0.93,21514,21514.93"
"-0.94,21529,21528.05"
"0.50,21544,21544.50"
"0.18,21559,21559.18"
"-0.78,21574,21573.22"
"1.00,21589,21590.00"
"-0.74,21604,21603.26"
"0.13,21619,21619.13"
"0.55,21634,21634.55"
"-0.96,21649,21648.04"
"0.91,21664,21664.91"
"-0.43,21679,21678.57"
"-0.26,21694,21693.73"
"0.83,21709,21709.83"
"-0.99,21724,21723.01"
"0.68,21739,21739.68"
"-0.04,21754,21753.96"
"-0.62,21769,21768.38"
"0.98,21784,21784.98"
"-0.87,21799,21798.13"
"0.34,21814,21814.34"
"0.35,21829,21829.35"
"-0.87,21844,21843.13"
"0.98,21859,21859.98"
"-0.61,21874,21873.39"
"-0.05,21889,21888.95"
"0.69,21904,21904.69"
"-0.99,21919,21918.01"
"0.83,21934,21934.83"
"-0.26,21949,21948.74"
"-0.43,21964,21963.57"
"0.91,21979,21979.91"
"-0.96,21994,21993.04"
"0.54,22009,22009.54"
"0.13,22024,22024.13"
"-0.75,22039,22038.25"
"1.00,22054,22055.00"
"-0.77,22069,22068.23"
"0.17,22084,22084.17"
"0.51,22099,22099.51"
"-0.95,22114,22113.05"
"0.93,22129,22129.93"
"-0.47,22144,22143.54"
"-0.22,22159,22158.78"
"0.80,22174,22174.80"
"-1.00,22189,22188.00"
"0.71,22204,22204.71"
"-0.09,22219,22218.91"
"-0.58,22234,22233.42"
"0.97,22249,22249.97"
"-0.89,22264,22263.11"
"0.39,22279,22279.38"
"0.31,22294,22294.31"
"-0.85,22309,22308.15"
"0.99,22324,22324.99"
"-0.65,22339,22338.35"
"-0.00,22354,22354.00"
"0.65,22369,22369.65"
"-0.99,22384,22383.01"
"0.85,22399,22399.85"
"-0.30,22414,22413.70"
"-0.39,22429,22428.61"
"0.90,22444,22444.89"
"-0.97,22459,22458.03"
"0.58,22474,22474.58"
"0.09,22489,22489.09"
"-0.72,22504,22503.28"
"1.00,22519,22520.00"
"-0.80,22534,22533.20"
"0.22,22549,22549.22"
"0.47,22564,22564.47"
"-0.93,22579,22578.07"
"0.94,22594,22594.95"
"-0.50,22609,22608.50"
"-0.18,22624,22623.82"
"0.78,22639,22639.78"
"-1.00,22654,22653.00"
"0.74,22669,22669.74"
"-0.13,22684,22683.87"
"-0.55,22699,22698.45"
"0.96,22714,22714.96"
"-0.91,22729,22728.09"
"0.43,22744,22744.43"
"0.26,22759,22759.27"
"-0.83,22774,22773.17"
"0.99,22789,22789.99"
"-0.68,22804,22803.32"
"0.04,22819,22819.04"
"0.62,22834,22834.62"
"-0.98,22849,22848.02"
"0.87,22864,22864.87"
"-0.34,22879,22878.66"
"-0.35,22894,22893.65"
"0.87,22909,22909.88"
"-0.98,22924,22923.02"
"0.61,22939,22939.61"
"0.05,22954,22954.05"
"-0.69,22969,22968.31"
"0.99,22984,22984.99"
"-0.83,22999,22998.17"
"0.26,23014,23014.26"
"0.43,23029,23029.43"
"-0.91,23044,23043.09"
"0.96,23059,23059.96"
"-0.54,23074,23073.46"
"-0.13,23089,23088.87"
"0.75,23104,23104.75"
"-1.00,23119,23118.00"
"0.77,23134,23134.77"
"-0.17,23149,23148.83"
"-0.51,23164,23163.49"
"0.95,23179,23179.95"
"-0.93,23194,23193.07"
"0.47,23209,23209.46"
"0.22,23224,23224.22"
"-0.80,23239,23238.20"
"1.00,23254,23255.00"
"-0.71,23269,23268.29"
"0.09,23284,23284.09"
"0.58,23299,23299.58"
"-0.97,23314,23313.03"
"0.89,23329,23329.89"
"-0.39,23344,23343.62"
"-0.31,23359,23358.69"
"0.85,23374,23374.85"
"-0.99,23389,23388.01"
"0.65,23404,23404.65"
"0.00,23419,23419.00"
"-0.65,23434,23433.35"
"0.99,23449,23449.99"
"-0.85,23464,23463.15"
"0.30,23479,23479.30"
"0.39,23494,23494.39"
"-0.90,23509,23508.11"
"0.97,23524,23524.97"
"-0.58,23539,23538.42"
"-0.09,23554,23553.91"
"0.72,23569,23569.72"
"-1.00,23584,23583.00"
"0.80,23599,23599.80"
"-0.22,23614,23613.78"
"-0.47,23629,23628.53"
"0.93,23644,23644.93"
"-0.94,23659,23658.05"
"0.50,23674,23674.50"
"0.18,23689,23689.18"
"-0.78,23704,23703.22"
"1.00,23719,23720.00"
"-0.74,23734,23733.26"
"0.13,23749,23749.13"
"0.55,23764,23764.55"
"-0.96,23779,23778.04"
"0.91,23794,23794.91"
"-0.43,23809,23808.57"
"-0.26,23824,23823.73"
"0.83,23839,23839.83"
"-0.99,23854,23853.01"
"0.68,23869,23869.68"
"-0.04,23884,23883.96"
"-0.62,23899,23898.38"
"0.98,23914,23914.98"
"-0.87,23929,23928.13"
"0.34,23944,23944.34"
"0.35,23959,23959.35"
"-0.87,23974,23973.13"
"0.98,23989,23989.98"
"-0.61,24004,24003.39"
"-0.05,24019,24018.95"
"0.68,24034,24034.69"
"-0.99,24049,24048.01"
"0.83,24064,24064.83"
"-0.26,24079,24078.74"
"-0.43,24094,24093.57"
"0.91,24109,24109.91"
"-0.96,24124,24123.04"
"0.54,24139,24139.54"
"0.13,24154,24154.13"
"-0.75,24169,24168.25"
"1.00,24184,24185.00"
"-0.77,24199,24198.23"
"0.17,24214,24214.17"
"0.51,24229,24229.51"
"-0.95,24244,24243.05"
"0.93,24259,24259.93"
"-0.47,24274,24273.54"
"-0.22,24289,24288.78"
"0.80,24304,24304.80"
"-1.00,24319,24318.00"
"0.71,24334,24334.71"
"-0.09,24349,24348.91"
"-0.58,24364,24363.42"
"0.97,24379,24379.97"
"-0.89,24394,24393.11"
"0.39,24409,24409.38"
"0.31,24424,24424.31"
"-0.85,24439,24438.15"
"0.99,24454,24454.99"
"-0.65,24469,24468.35"
"-0.00,24484,24484.00"
"0.65,24499,24499.65"
"-0.99,24514,24513.01"
"0.85,24529,24529.85"
"-0.30,24544,24543.70"
"-0.39,24559,24558.61"
"0.90,24574,24574.89"
"-0.97,24589,24588.03"
"0.58,24604,24604.58"
"0.09,24619,24619.09"
"-0.72,24634,24633.28"
"1.00,24649,24650.00"
"-0.80,24664,24663.20"
"0.22,24679,24679.22"
"0.47,24694,24694.47"
"-0.93,24709,24708.07"
"0.94,24724,24724.95"
"-0.50,24739,24738.50"
"-0.18,24754,24753.82"
"0.78,24769,24769.78"
"-1.00,24784,24783.00"
"0.74,24799,24799.74"
"-0.13,24814,24813.87"
"-0.55,24829,24828.45"
"0.96,24844,24844.96"
"-0.91,24859,24858.09"
"0.43,24874,24874.43"
"0.26,24889,24889.26"
"-0.83,24904,24903.17"
"0.99,24919,24919.99"
"-0.68,24934,24933.32"
"0.04,24949,24949.04"
"0.62,24964,24964.62"
"-0.98,24979,24978.02"
"0.87,24994,24994.87"
"-0.34,25009,25008.66"
"-0.35,25024,25023.65"
"0.87,25039,25039.88"
"-0.98,25054,25053.02"
"0.61,25069,25069.61"
"0.05,25084,25084.05"
"-0.68,25099,25098.31"
"0.99,25114,25114.99"
"-0.83,25129,25128.17"
"0.26,25144,25144.26"
"0.43,25159,25159.43"
"-0.91,25174,25173.09"
"0.96,25189,25189.96"
"-0.54,25204,25203.46"
"-0.13,25219,25218.87"
"0.75,25234,25234.75"
"-1.00,25249,25248.00"
"0.77,25264,25264.77"
"-0.17,25279,25278.83"
"-0.51,25294,25293.49"
"0.95,25309,25309.95"
"-0.93,25324,25323.07"
"0.47,25339,25339.46"
"0.22,25354,25354.22"
"-0.80,25369,25368.20"
"1.00,25384,25385.00"
"-0.71,25399,25398.29"
"0.09,25414,25414.09"
"0.58,25429,25429.58"
"-0.97,25444,25443.03"
"0.89,25459,25459.89"
"-0.39,25474,25473.62"
"-0.31,25489,25488.69"
"0.85,25504,25504.85"
"-0.99,25519,25518.01"
"0.65,25534,25534.65"
"0.00,25549,25549.00"
"-0.65,25564,25563.35"
"0.99,25579,25579.99"
"-0.85,25594,25593.15"
"0.30,25609,25609.30"
"0.39,25624,25624.39"
"-0.90,25639,25638.11"
"0.97,25654,25654.97"
"-0.58,25669,25668.42"
"-0.09,25684,25683.91"
"0.72,25699,25699.72"
"-1.00,25714,25713.00"
"0.80,25729,25729.80"
"-0.22,25744,25743.78"
"-0.47,25759,25758.53"
"0.93,25774,25774.93"
"-0.94,25789,25788.05"
"0.50,25804,25804.50"
"0.18,25819,25819.18"
"-0.78,25834,25833.22"
"1.00,25849,25850.00"
"-0.74,25864,25863.26"
"0.13,25879,25879.13"
"0.55,25894,25894.54"
"-0.96,25909,25908.04"
"0.91,25924,25924.91"
"-0.43,25939,25938.57"
"-0.26,25954,25953.74"
"0.83,25969,25969.83"
"-0.99,25984,25983.01"
"0.68,25999,25999.68"
"-0.04,26014,26013.96"
"-0.62,26029,26028.38"
"0.98,26044,26044.98"
"-0.87,26059,26058.13"
"0.34,26074,26074.34"
"0.35,26089,26089.35"
"-0.87,26104,26103.13"
"0.98,26119,26119.98"
"-0.61,26134,26133.38"
"-0.05,26149,26148.95"
"0.68,26164,26164.69"
"-0.99,26179,26178.01"
"0.83,26194,26194.83"
"-0.26,26209,26208.74"
"-0.43,26224,26223.57"
"0.91,26239,26239.91"
"-0.96,26254,26253.04"
"0.54,26269,26269.54"
"0.13,26284,26284.13"
"-0.75,26299,26298.25"
"1.00,26314,26315.00"
"-0.77,26329,26328.23"
"0.17,26344,26344.17"
"0.51,26359,26359.51"
"-0.95,26374,26373.05"
"0.93,26389,26389.93"
"-0.47,26404,26403.54"
"-0.22,26419,26418.78"
"0.80,26434,26434.80"
"-1.00,26449,26448.00"
"0.71,26464,26464.71"
"-0.09,26479,26478.91"
"-0.58,26494,26493.42"
"0.97,26509,26509.97"
"-0.89,26524,26523.11"
"0.39,26539,26539.39"
"0.31,26554,26554.31"
"-0.85,26569,26568.15"
"0.99,26584,26584.99"
"-0.65,26599,26598.35"
"-0.00,26614,26614.00"
"0.65,26629,26629.65"
"-0.99,26644,26643.01"
"0.85,26659,26659.85"
"-0.30,26674,26673.70"
"-0.39,26689,26688.61"
"0.89,26704,26704.89"
"-0.97,26719,26718.03"
"0.58,26734,26734.58"
"0.09,26749,26749.09"
"-0.72,26764,26763.28"
"1.00,26779,26780.00"
"-0.80,26794,26793.20"
"0.22,26809,26809.22"
"0.47,26824,26824.47"
"-0.93,26839,26838.07"
"0.94,26854,26854.95"
"-0.50,26869,26868.50"
"-0.18,26884,26883.82"
"0.78,26899,26899.78"
"-1.00,26914,26913.00"
"0.74,26929,26929.74"
"-0.13,26944,26943.87"
"-0.55,26959,26958.46"
"0.96,26974,26974.96"
"-0.91,26989,26988.09"
"0.43,27004,27004.43"
"0.26,27019,27019.26"
"-0.83,27034,27033.17"
"0.99,27049,27049.99"
"-0.68,27064,27063.32"
"0.04,27079,27079.04"
"0.62,27094,27094.62"
"-0.98,27109,27108.02"
"0.87,27124,27124.87"
"-0.34,27139,27138.66"
"-0.35,27154,27153.65"
"0.87,27169,27169.88"
"-0.98,27184,27183.02"
"0.61,27199,27199.62"
"0.05,27214,27214.05"
"-0.68,27229,27228.31"
"0.99,27244,27244.99"
"-0.83,27259,27258.17"
"0.26,27274,27274.26"
"0.43,27289,27289.43"
"-0.91,27304,27303.09"
"0.96,27319,27319.96"
"-0.54,27334,27333.46"
"-0.13,27349,27348.87"
"0.75,27364,27364.75"
"-1.00,27379,27378.00"
"0.77,27394,27394.77"
"-0.17,27409,27408.83"
"-0.51,27424,27423.49"
"0.95,27439,27439.95"
"-0.93,27454,27453.07"
"0.47,27469,27469.47"
"0.22,27484,27484.22"
"-0.80,27499,27498.20"
"1.00,27514,27515.00"
"-0.71,27529,27528.29"
"0.09,27544,27544.09"
"0.58,27559,27559.58"
"-0.97,27574,27573.03"
"0.89,27589,27589.89"
"-0.39,27604,27603.61"
"-0.31,27619,27618.69"
"0.85,27634,27634.85"
"-0.99,27649,27648.01"
"0.65,27664,27664.65"
"0.00,27679,27679.00"
"-0.65,27694,27693.35"
"0.99,27709,27709.99"
"-0.85,27724,27723.15"
"0.30,27739,27739.30"
"0.39,27754,27754.39"
"-0.89,27769,27768.11"
"0.97,27784,27784.97"
"-0.58,27799,27798.42"
"-0.09,27814,27813.91"
"0.72,27829,27829.72"
"-1.00,27844,27843.00"
"0.80,27859,27859.80"
"-0.22,27874,27873.78"
"-0.47,27889,27888.53"
"0.93,27904,27904.93"
"-0.94,27919,27918.05"
"0.50,27934,27934.50"
"0.18,27949,27949.18"
"-0.78,27964,27963.22"
"1.00,27979,27980.00"
"-0.74,27994,27993.26"
"0.13,28009,28009.13"
"0.55,28024,28024.54"
"-0.96,28039,28038.04"
"0.91,28054,28054.91"
"-0.43,28069,28068.57"
"-0.26,28084,28083.74"
"0.83,28099,28099.83"
"-0.99,28114,28113.01"
"0.68,28129,28129.68"
"-0.04,28144,28143.96"
"-0.62,28159,28158.38"
"0.98,28174,28174.98"
"-0.87,28189,28188.13"
"0.34,28204,28204.35"
"0.35,28219,28219.35"
"-0.87,28234,28233.13"
"0.98,28249,28249.98"
"-0.61,28264,28263.38"
"-0.05,28279,28278.95"
"0.68,28294,28294.69"
"-0.99,28309,28308.01"
"0.83,28324,28324.83"
"-0.26,28339,28338.74"
"-0.43,28354,28353.57"
"0.91,28369,28369.91"
"-0.96,28384,28383.04"
"0.54,28399,28399.54"
"0.13,28414,28414.13"
""
