"pitch [deg], pitch_time [ms] pitch_crc"
"-0.99,14584,14583.01"
"0.66,14599,14599.67"
"-0.02,14614,14613.98"
"-0.64,14629,14628.36"
"0.98,14644,14644.99"
"-0.86,14659,14658.14"
"0.32,14674,14674.32"
"0.37,14689,14689.37"
"-0.89,14704,14703.11"
"0.97,14719,14719.97"
"-0.60,14734,14733.40"
"-0.07,14749,14748.93"
"0.70,14764,14764.70"
"-1.00,14779,14778.00"
"0.81,14794,14794.81"
"-0.24,14809,14808.76"
"-0.45,14824,14823.55"
"0.92,14839,14839.92"
"-0.95,14854,14853.05"
"0.52,14869,14869.52"
"0.16,14884,14884.16"
"-0.76,14899,14898.24"
"1.00,14914,14915.00"
"-0.76,14929,14928.24"
"0.15,14944,14944.15"
"0.53,14959,14959.53"
"-0.95,14974,14973.05"
"0.92,14989,14989.92"
"-0.45,15004,15003.55"
"-0.24,15019,15018.76"
"0.82,15034,15034.82"
"-1.00,15049,15048.00"
"0.70,15064,15064.70"
"-0.06,15079,15078.94"
"-0.60,15094,15093.40"
"0.98,15109,15109.98"
"-0.88,15124,15123.12"
"0.36,15139,15139.36"
"0.33,15154,15154.33"
"-0.86,15169,15168.14"
"0.98,15184,15184.98"
"-0.63,15199,15198.37"
"-0.03,15214,15213.97"
"0.67,15229,15229.67"
"-0.99,15244,15243.01"
"0.84,15259,15259.84"
"-0.28,15274,15273.72"
"-0.41,15289,15288.59"
"0.91,15304,15304.91"
"-0.96,15319,15318.04"
"0.56,15334,15334.56"
"0.11,15349,15349.11"
"-0.73,15364,15363.27"
"1.00,15379,15380.00"
"-0.79,15394,15393.21"
"0.19,15409,15409.19"
"0.49,15424,15424.49"
"-0.94,15439,15438.06"
"0.94,15454,15454.94"
"-0.48,15469,15468.52"
"-0.20,15484,15483.80"
"0.79,15499,15499.79"
"-1.00,15514,15513.00"
"0.73,15529,15529.73"
"-0.11,15544,15543.89"
"-0.57,15559,15558.43"
"0.97,15574,15574.97"
"-0.90,15589,15588.10"
"0.41,15604,15604.41"
"0.29,15619,15619.29"
"-0.84,15634,15633.16"
"0.99,15649,15649.99"
"-0.66,15664,15663.33"
"0.02,15679,15679.02"
"0.64,15694,15694.64"
"-0.98,15709,15708.01"
"0.86,15724,15724.86"
"-0.32,15739,15738.68"
"-0.37,15754,15753.63"
"0.89,15769,15769.89"
"-0.97,15784,15783.03"
"0.60,15799,15799.60"
"0.07,15814,15814.07"
"-0.70,15829,15828.30"
"1.00,15844,15845.00"
"-0.81,15859,15858.19"
"0.24,15874,15874.24"
"0.45,15889,15889.45"
"-0.92,15904,15903.08"
"0.95,15919,15919.95"
"-0.52,15934,15933.48"
"-0.16,15949,15948.84"
"0.76,15964,15964.76"
"-1.00,15979,15978.00"
"0.76,15994,15994.76"
"-0.15,16009,16008.85"
"-0.53,16024,16023.47"
"0.95,16039,16039.95"
"-0.92,16054,16053.08"
"0.45,16069,16069.45"
"0.24,16084,16084.24"
"-0.82,16099,16098.18"
"1.00,16114,16115.00"
"-0.70,16129,16128.30"
"0.06,16144,16144.06"
"0.60,16159,16159.60"
"-0.98,16174,16173.02"
"0.88,16189,16189.88"
"-0.36,16204,16203.64"
"-0.33,16219,16218.67"
"0.86,16234,16234.86"
"-0.98,16249,16248.02"
"0.63,16264,16264.63"
"0.03,16279,16279.03"
"-0.67,16294,16293.33"
"0.99,16309,16309.99"
"-0.84,16324,16323.16"
"0.28,16339,16339.28"
"0.41,16354,16354.41"
"-0.90,16369,16368.09"
"0.96,16384,16384.96"
"-0.56,16399,16398.44"
"-0.11,16414,16413.89"
"0.73,16429,16429.73"
"-1.00,16444,16443.00"
"0.79,16459,16459.79"
"-0.19,16474,16473.80"
"-0.49,16489,16488.51"
"0.94,16504,16504.94"
"-0.94,16519,16518.06"
"0.48,16534,16534.48"
"0.20,16549,16549.20"
"-0.79,16564,16563.21"
"1.00,16579,16580.00"
"-0.73,16594,16593.27"
"0.11,16609,16609.11"
"0.56,16624,16624.56"
"-0.97,16639,16638.04"
"0.90,16654,16654.90"
"-0.41,16669,16668.59"
"-0.29,16684,16683.71"
"0.84,16699,16699.84"
"-0.99,16714,16713.01"
"0.66,16729,16729.66"
"-0.02,16744,16743.98"
"-0.64,16759,16758.37"
"0.98,16774,16774.98"
"-0.86,16789,16788.14"
"0.32,16804,16804.32"
"0.37,16819,16819.37"
"-0.89,16834,16833.12"
"0.97,16849,16849.97"
"-0.60,16864,16863.40"
"-0.07,16879,16878.93"
"0.70,16894,16894.70"
"-1.00,16909,16908.00"
"0.81,16924,16924.81"
"-0.24,16939,16938.76"
"-0.45,16954,16953.55"
"0.92,16969,16969.92"
"-0.95,16984,16983.05"
"0.52,16999,16999.52"
"0.16,17014,17014.16"
"-0.76,17029,17028.24"
"1.00,17044,17045.00"
"-0.76,17059,17058.24"
"0.15,17074,17074.15"
"0.53,17089,17089.53"
"-0.95,17104,17103.05"
"0.92,17119,17119.92"
"-0.45,17134,17133.55"
"-0.24,17149,17148.76"
"0.82,17164,17164.82"
"-1.00,17179,17178.00"
"0.70,17194,17194.70"
"-0.06,17209,17208.94"
"-0.60,17224,17223.40"
"0.98,17239,17239.98"
"-0.88,17254,17253.12"
"0.36,17269,17269.37"
"0.33,17284,17284.33"
"-0.86,17299,17298.14"
"0.98,17314,17314.98"
"-0.63,17329,17328.37"
"-0.03,17344,17343.97"
"0.67,17359,17359.67"
"-0.99,17374,17373.01"
"0.84,17389,17389.84"
"-0.28,17404,17403.72"
"-0.41,17419,17418.59"
"0.90,17434,17434.90"
"-0.96,17449,17448.04"
"0.56,17464,17464.56"
"0.11,17479,17479.11"
"-0.73,17494,17493.27"
"1.00,17509,17510.00"
"-0.79,17524,17523.21"
"0.19,17539,17539.20"
"0.49,17554,17554.49"
"-0.94,17569,17568.06"
"0.94,17584,17584.94"
"-0.48,17599,17598.52"
"-0.20,17614,17613.80"
"0.79,17629,17629.79"
"-1.00,17644,17643.00"
"0.73,17659,17659.73"
"-0.11,17674,17673.89"
"-0.56,17689,17688.44"
"0.97,17704,17704.96"
"-0.90,17719,17718.10"
"0.41,17734,17734.41"
"0.29,17749,17749.29"
"-0.84,17764,17763.16"
"0.99,17779,17779.99"
"-0.66,17794,17793.34"
"0.02,17809,17809.02"
"0.64,17824,17824.63"
"-0.98,17839,17838.02"
"0.86,17854,17854.86"
"-0.32,17869,17868.68"
"-0.37,17884,17883.63"
"0.89,17899,17899.88"
"-0.97,17914,17913.03"
"0.60,17929,17929.60"
"0.07,17944,17944.07"
"-0.70,17959,17958.30"
"1.00,17974,17975.00"
"-0.81,17989,17988.19"
"0.24,18004,18004.24"
"0.45,18019,18019.45"
"-0.92,18034,18033.08"
"0.95,18049,18049.95"
"-0.52,18064,18063.48"
"-0.16,18079,18078.84"
"0.76,18094,18094.76"
"-1.00,18109,18108.00"
"0.76,18124,18124.76"
"-0.15,18139,18138.85"
"-0.53,18154,18153.47"
"0.95,18169,18169.95"
"-0.92,18184,18183.08"
"0.45,18199,18199.45"
"0.24,18214,18214.24"
"-0.82,18229,18228.18"
"1.00,18244,18245.00"
"-0.70,18259,18258.30"
"0.06,18274,18274.06"
"0.60,18289,18289.60"
"-0.98,18304,18303.02"
"0.88,18319,18319.88"
"-0.36,18334,18333.63"
"-0.33,18349,18348.67"
"0.86,18364,18364.86"
"-0.98,18379,18378.02"
"0.63,18394,18394.63"
"0.02,18409,18409.03"
"-0.67,18424,18423.33"
"0.99,18439,18439.99"
"-0.84,18454,18453.16"
"0.28,18469,18469.28"
"0.41,18484,18484.41"
"-0.90,18499,18498.10"
"0.96,18514,18514.96"
"-0.56,18529,18528.44"
"-0.11,18544,18543.89"
"0.73,18559,18559.73"
"-1.00,18574,18573.00"
"0.79,18589,18589.79"
"-0.20,18604,18603.80"
"-0.49,18619,18618.51"
"0.94,18634,18634.94"
"-0.94,18649,18648.06"
"0.48,18664,18664.48"
"0.20,18679,18679.20"
"-0.79,18694,18693.21"
"1.00,18709,18710.00"
"-0.73,18724,18723.27"
"0.11,18739,18739.11"
"0.56,18754,18754.56"
"-0.97,18769,18768.04"
"0.90,18784,18784.90"
"-0.41,18799,18798.59"
"-0.29,18814,18813.71"
"0.84,18829,18829.84"
"-0.99,18844,18843.01"
"0.66,18859,18859.66"
"-0.02,18874,18873.98"
"-0.64,18889,18888.37"
"0.98,18904,18904.98"
"-0.86,18919,18918.14"
"0.32,18934,18934.32"
"0.37,18949,18949.37"
"-0.89,18964,18963.12"
"0.98,18979,18979.97"
"-0.60,18994,18993.40"
"-0.07,19009,19008.93"
"0.70,19024,19024.70"
"-1.00,19039,19038.00"
"0.81,19054,19054.81"
"-0.24,19069,19068.76"
"-0.45,19084,19083.55"
"0.92,19099,19099.92"
"-0.95,19114,19113.05"
"0.52,19129,19129.52"
"0.16,19144,19144.16"
"-0.76,19159,19158.24"
"1.00,19174,19175.00"
"-0.76,19189,19188.24"
"0.15,19204,19204.15"
"0.53,19219,19219.53"
"-0.95,19234,19233.05"
"0.92,19249,19249.92"
"-0.45,19264,19263.55"
"-0.24,19279,19278.76"
"0.82,19294,19294.82"
"-1.00,19309,19308.00"
"0.70,19324,19324.70"
"-0.06,19339,19338.94"
"-0.60,19354,19353.40"
"0.98,19369,19369.98"
"-0.88,19384,19383.12"
"0.36,19399,19399.37"
"0.33,19414,19414.33"
"-0.86,19429,19428.14"
"0.98,19444,19444.98"
"-0.63,19459,19458.37"
"-0.02,19474,19473.97"
"0.67,19489,19489.67"
"-0.99,19504,19503.01"
"0.84,19519,19519.84"
"-0.28,19534,19533.72"
"-0.41,19549,19548.59"
"0.90,19564,19564.90"
"-0.96,19579,19578.04"
"0.56,19594,19594.56"
"0.11,19609,19609.11"
"-0.73,19624,19623.27"
"1.00,19639,19640.00"
"-0.79,19654,19653.21"
"0.20,19669,19669.20"
"0.49,19684,19684.49"
"-0.94,19699,19698.06"
"0.94,19714,19714.94"
"-0.48,19729,19728.52"
"-0.20,19744,19743.80"
"0.79,19759,19759.79"
"-1.00,19774,19773.00"
"0.73,19789,19789.73"
"-0.11,19804,19803.89"
"-0.56,19819,19818.44"
"0.97,19834,19834.96"
"-0.90,19849,19848.10"
"0.41,19864,19864.41"
"0.29,19879,19879.29"
"-0.84,19894,19893.16"
"0.99,19909,19909.99"
"-0.66,19924,19923.34"
"0.02,19939,19939.02"
"0.64,19954,19954.63"
"-0.98,19969,19968.02"
"0.86,19984,19984.86"
"-0.32,19999,19998.68"
"-0.37,20014,20013.63"
"0.89,20029,20029.88"
"-0.98,20044,20043.03"
"0.60,20059,20059.60"
"0.07,20074,20074.07"
"-0.70,20089,20088.30"
"1.00,20104,20105.00"
"-0.81,20119,20118.19"
"0.24,20134,20134.24"
"0.45,20149,20149.45"
"-0.92,20164,20163.08"
"0.95,20179,20179.95"
"-0.52,20194,20193.48"
"-0.16,20209,20208.84"
"0.76,20224,20224.76"
"-1.00,20239,20238.00"
"0.76,20254,20254.76"
"-0.15,20269,20268.85"
"-0.53,20284,20283.47"
"0.95,20299,20299.95"
"-0.92,20314,20313.08"
"0.45,20329,20329.45"
"0.24,20344,20344.24"
"-0.82,20359,20358.18"
"1.00,20374,20375.00"
"-0.70,20389,20388.30"
"0.06,20404,20404.06"
"0.60,20419,20419.60"
"-0.98,20434,20433.02"
"0.88,20449,20449.88"
"-0.36,20464,20463.63"
"-0.33,20479,20478.67"
"0.86,20494,20494.86"
"-0.98,20509,20508.02"
"0.63,20524,20524.63"
"0.02,20539,20539.03"
"-0.67,20554,20553.33"
"0.99,20569,20569.99"
"-0.84,20584,20583.16"
"0.28,20599,20599.28"
"0.41,20614,20614.41"
"-0.90,20629,20628.10"
"0.96,20644,20644.96"
"-0.56,20659,20658.44"
"-0.11,20674,20673.89"
"0.73,20689,20689.73"
"-1.00,20704,20703.00"
"0.79,20719,20719.79"
"-0.20,20734,20733.80"
"-0.49,20749,20748.51"
"0.94,20764,20764.94"
"-0.94,20779,20778.06"
"0.48,20794,20794.48"
"0.20,20809,20809.20"
"-0.79,20824,20823.21"
"1.00,20839,20840.00"
"-0.73,20854,20853.27"
"0.11,20869,20869.11"
"0.56,20884,20884.56"
"-0.97,20899,20898.04"
"0.90,20914,20914.90"
"-0.41,20929,20928.59"
"-0.29,20944,20943.71"
"0.84,20959,20959.84"
"-0.99,20974,20973.01"
"0.66,20989,20989.66"
"-0.02,21004,21003.98"
"-0.64,21019,21018.37"
"0.98,21034,21034.98"
"-0.86,21049,21048.14"
"0.32,21064,21064.32"
"0.37,21079,21079.37"
"-0.89,21094,21093.12"
"0.98,21109,21109.97"
"-0.60,21124,21123.40"
"-0.07,21139,21138.93"
"0.70,21154,21154.70"
"-1.00,21169,21168.00"
"0.81,21184,21184.81"
"-0.24,21199,21198.76"
"-0.45,21214,21213.55"
"0.92,21229,21229.92"
"-0.95,21244,21243.05"
"0.52,21259,21259.52"
"0.16,21274,21274.16"
"-0.76,21289,21288.24"
"1.00,21304,21305.00"
"-0.76,21319,21318.24"
"0.15,21334,21334.15"
"0.53,21349,21349.53"
"-0.95,21364,21363.05"
"0.92,21379,21379.92"
"-0.45,21394,21393.55"
"-0.24,21409,21408.76"
"0.82,21424,21424.82"
"-1.00,21439,21438.00"
"0.70,21454,21454.70"
"-0.06,21469,21468.94"
"-0.60,21484,21483.40"
"0.98,21499,21499.98"
"-0.88,21514,21513.12"
"0.36,21529,21529.37"
"0.33,21544,21544.33"
"-0.86,21559,21558.14"
"0.98,21574,21574.98"
"-0.63,21589,21588.37"
"-0.02,21604,21603.97"
"0.67,21619,21619.67"
"-0.99,21634,21633.01"
"0.84,21649,21649.84"
"-0.28,21664,21663.72"
"-0.41,21679,21678.59"
"0.90,21694,21694.90"
"-0.96,21709,21708.04"
"0.56,21724,21724.56"
"0.11,21739,21739.11"
"-0.73,21754,21753.27"
"1.00,21769,21770.00"
"-0.79,21784,21783.21"
"0.20,21799,21799.20"
"0.49,21814,21814.49"
"-0.94,21829,21828.06"
"0.94,21844,21844.94"
"-0.48,21859,21858.52"
"-0.20,21874,21873.80"
"0.79,21889,21889.79"
"-1.00,21904,21903.00"
"0.73,21919,21919.73"
"-0.11,21934,21933.89"
"-0.56,21949,21948.44"
"0.97,21964,21964.96"
"-0.90,21979,21978.10"
"0.41,21994,21994.41"
"0.29,22009,22009.29"
"-0.84,22024,22023.16"
"0.99,22039,22039.99"
"-0.67,22054,22053.34"
"0.02,22069,22069.02"
"0.64,22084,22084.63"
"-0.98,22099,22098.02"
"0.86,22114,22114.86"
"-0.32,22129,22128.68"
"-0.37,22144,22143.63"
"0.89,22159,22159.88"
"-0.98,22174,22173.03"
"0.60,22189,22189.60"
"0.07,22204,22204.07"
"-0.70,22219,22218.30"
"1.00,22234,22235.00"
"-0.81,22249,22248.19"
"0.24,22264,22264.24"
"0.45,22279,22279.45"
"-0.92,22294,22293.08"
"0.95,22309,22309.95"
"-0.52,22324,22323.48"
"-0.16,22339,22338.84"
"0.76,22354,22354.76"
"-1.00,22369,22368.00"
"0.76,22384,22384.76"
"-0.15,22399,22398.85"
"-0.53,22414,22413.47"
"0.95,22429,22429.95"
"-0.92,22444,22443.08"
"0.45,22459,22459.45"
"0.24,22474,22474.24"
"-0.82,22489,22488.18"
"1.00,22504,22505.00"
"-0.70,22519,22518.30"
"0.06,22534,22534.06"
"0.60,22549,22549.60"
"-0.98,22564,22563.02"
"0.88,22579,22579.88"
"-0.36,22594,22593.63"
"-0.33,22609,22608.67"
"0.86,22624,22624.86"
"-0.98,22639,22638.02"
"0.63,22654,22654.63"
"0.02,22669,22669.03"
"-0.67,22684,22683.33"
"0.99,22699,22699.99"
"-0.84,22714,22713.16"
"0.28,22729,22729.28"
"0.41,22744,22744.41"
"-0.90,22759,22758.10"
"0.96,22774,22774.96"
"-0.56,22789,22788.44"
"-0.11,22804,22803.89"
"0.73,22819,22819.73"
"-1.00,22834,22833.00"
"0.79,22849,22849.79"
"-0.20,22864,22863.80"
"-0.49,22879,22878.51"
"0.94,22894,22894.94"
"-0.94,22909,22908.06"
"0.49,22924,22924.48"
"0.20,22939,22939.20"
"-0.79,22954,22953.21"
"1.00,22969,22970.00"
"-0.73,22984,22983.27"
"0.11,22999,22999.11"
"0.56,23014,23014.56"
"-0.97,23029,23028.04"
"0.90,23044,23044.90"
"-0.41,23059,23058.59"
"-0.29,23074,23073.71"
"0.84,23089,23089.84"
"-0.99,23104,23103.01"
"0.67,23119,23119.67"
"-0.02,23134,23133.98"
"-0.64,23149,23148.37"
"0.98,23164,23164.98"
"-0.86,23179,23178.14"
"0.32,23194,23194.32"
"0.37,23209,23209.37"
"-0.89,23224,23223.12"
"0.98,23239,23239.97"
"-0.60,23254,23253.40"
"-0.07,23269,23268.93"
"0.70,23284,23284.70"
"-1.00,23299,23298.00"
"0.81,23314,23314.81"
"-0.24,23329,23328.76"
"-0.45,23344,23343.55"
"0.92,23359,23359.92"
"-0.95,23374,23373.05"
"0.52,23389,23389.52"
"0.16,23404,23404.16"
"-0.76,23419,23418.24"
"1.00,23434,23435.00"
"-0.76,23449,23448.24"
"0.15,23464,23464.15"
"0.53,23479,23479.53"
"-0.95,23494,23493.05"
"0.92,23509,23509.92"
"-0.45,23524,23523.55"
"-0.24,23539,23538.76"
"0.82,23554,23554.82"
"-1.00,23569,23568.00"
"0.70,23584,23584.70"
"-0.06,23599,23598.94"
"-0.60,23614,23613.40"
"0.98,23629,23629.98"
"-0.88,23644,23643.12"
"0.37,23659,23659.37"
"0.33,23674,23674.33"
"-0.86,23689,23688.14"
"0.98,23704,23704.98"
"-0.63,23719,23718.37"
"-0.02,23734,23733.97"
"0.67,23749,23749.67"
"-0.99,23764,23763.01"
"0.84,23779,23779.84"
"-0.28,23794,23793.72"
"-0.41,23809,23808.59"
"0.90,23824,23824.90"
"-0.96,23839,23838.04"
"0.56,23854,23854.56"
"0.11,23869,23869.11"
"-0.73,23884,23883.27"
"1.00,23899,23900.00"
"-0.79,23914,23913.21"
"0.20,23929,23929.20"
"0.49,23944,23944.49"
"-0.94,23959,23958.06"
"0.94,23974,23974.94"
"-0.49,23989,23988.52"
"-0.20,24004,24003.80"
"0.79,24019,24019.79"
"-1.00,24034,24033.00"
"0.73,24049,24049.73"
"-0.11,24064,24063.89"
"-0.56,24079,24078.44"
"0.97,24094,24094.96"
"-0.90,24109,24108.10"
"0.41,24124,24124.41"
"0.29,24139,24139.29"
"-0.84,24154,24153.16"
"0.99,24169,24169.99"
"-0.67,24184,24183.33"
"0.02,24199,24199.02"
"0.64,24214,24214.63"
"-0.98,24229,24228.02"
"0.86,24244,24244.86"
"-0.32,24259,24258.68"
"-0.37,24274,24273.63"
"0.88,24289,24289.88"
"-0.98,24304,24303.03"
"0.60,24319,24319.60"
"0.07,24334,24334.07"
"-0.70,24349,24348.30"
"1.00,24364,24365.00"
"-0.81,24379,24378.19"
"0.24,24394,24394.24"
"0.45,24409,24409.45"
"-0.92,24424,24423.08"
"0.95,24439,24439.95"
"-0.52,24454,24453.48"
"-0.16,24469,24468.84"
"0.76,24484,24484.76"
"-1.00,24499,24498.00"
"0.76,24514,24514.76"
"-0.15,24529,24528.85"
"-0.53,24544,24543.47"
"0.95,24559,24559.95"
"-0.92,24574,24573.08"
"0.45,24589,24589.45"
"0.24,24604,24604.24"
"-0.82,24619,24618.18"
"1.00,24634,24635.00"
"-0.70,24649,24648.30"
"0.06,24664,24664.06"
"0.60,24679,24679.60"
"-0.98,24694,24693.02"
"0.88,24709,24709.88"
"-0.37,24724,24723.63"
"-0.33,24739,24738.67"
"0.86,24754,24754.86"
"-0.98,24769,24768.02"
"0.63,24784,24784.63"
"0.02,24799,24799.03"
"-0.67,24814,24813.33"
"0.99,24829,24829.99"
"-0.84,24844,24843.16"
"0.28,24859,24859.28"
"0.41,24874,24874.41"
"-0.90,24889,24888.10"
"0.96,24904,24904.96"
"-0.56,24919,24918.44"
"-0.11,24934,24933.89"
"0.73,24949,24949.73"
"-1.00,24964,24963.00"
"0.79,24979,24979.79"
"-0.20,24994,24993.80"
"-0.49,25009,25008.51"
"0.94,25024,25024.94"
"-0.94,25039,25038.06"
"0.49,25054,25054.48"
"0.20,25069,25069.20"
"-0.79,25084,25083.21"
"1.00,25099,25100.00"
"-0.73,25114,25113.27"
"0.11,25129,25129.11"
"0.56,25144,25144.56"
"-0.97,25159,25158.04"
"0.90,25174,25174.90"
"-0.41,25189,25188.59"
"-0.29,25204,25203.71"
"0.84,25219,25219.84"
"-0.99,25234,25233.01"
"0.67,25249,25249.67"
"-0.02,25264,25263.98"
"-0.64,25279,25278.37"
"0.98,25294,25294.98"
"-0.86,25309,25308.14"
"0.32,25324,25324.32"
"0.37,25339,25339.37"
"-0.88,25354,25353.12"
"0.98,25369,25369.97"
"-0.60,25384,25383.40"
"-0.07,25399,25398.93"
"0.70,25414,25414.70"
"-1.00,25429,25428.00"
"0.81,25444,25444.81"
"-0.24,25459,25458.76"
"-0.45,25474,25473.55"
"0.92,25489,25489.92"
"-0.95,25504,25503.05"
"0.52,25519,25519.52"
"0.16,25534,25534.16"
"-0.76,25549,25548.24"
"1.00,25564,25565.00"
"-0.76,25579,25578.24"
"0.15,25594,25594.15"
"0.53,25609,25609.53"
"-0.95,25624,25623.05"
"0.92,25639,25639.92"
"-0.45,25654,25653.55"
"-0.24,25669,25668.76"
"0.82,25684,25684.82"
"-1.00,25699,25698.00"
"0.70,25714,25714.70"
"-0.06,25729,25728.94"
"-0.60,25744,25743.40"
"0.98,25759,25759.98"
"-0.88,25774,25773.12"
"0.37,25789,25789.37"
"0.33,25804,25804.33"
"-0.86,25819,25818.14"
"0.98,25834,25834.98"
"-0.63,25849,25848.37"
"-0.02,25864,25863.98"
"0.67,25879,25879.67"
"-0.99,25894,25893.01"
"0.84,25909,25909.84"
"-0.28,25924,25923.72"
"-0.41,25939,25938.59"
"0.90,25954,25954.90"
"-0.96,25969,25968.04"
"0.56,25984,25984.56"
"0.11,25999,25999.11"
"-0.73,26014,26013.27"
"1.00,26029,26030.00"
"-0.79,26044,26043.21"
"0.20,26059,26059.20"
"0.49,26074,26074.49"
"-0.94,26089,26088.06"
"0.94,26104,26104.94"
"-0.49,26119,26118.52"
"-0.20,26134,26133.80"
"0.79,26149,26149.79"
"-1.00,26164,26163.00"
"0.73,26179,26179.73"
"-0.11,26194,26193.89"
"-0.56,26209,26208.44"
"0.97,26224,26224.96"
"-0.90,26239,26238.10"
"0.41,26254,26254.41"
"0.29,26269,26269.29"
"-0.84,26284,26283.16"
"0.99,26299,26299.99"
"-0.67,26314,26313.33"
"0.02,26329,26329.02"
"0.64,26344,26344.63"
"-0.98,26359,26358.02"
"0.86,26374,26374.86"
"-0.32,26389,26388.68"
"-0.37,26404,26403.63"
"0.88,26419,26419.88"
"-0.98,26434,26433.03"
"0.60,26449,26449.60"
"0.07,26464,26464.07"
"-0.70,26479,26478.30"
"1.00,26494,26495.00"
"-0.81,26509,26508.19"
"0.24,26524,26524.24"
"0.45,26539,26539.45"
"-0.92,26554,26553.08"
"0.95,26569,26569.95"
"-0.52,26584,26583.48"
"-0.16,26599,26598.84"
"0.76,26614,26614.76"
"-1.00,26629,26628.00"
"0.76,26644,26644.76"
"-0.15,26659,26658.85"
"-0.53,26674,26673.47"
"0.95,26689,26689.95"
"-0.92,26704,26703.08"
"0.45,26719,26719.45"
"0.24,26734,26734.24"
"-0.82,26749,26748.18"
"1.00,26764,26765.00"
"-0.70,26779,26778.30"
"0.06,26794,26794.06"
"0.60,26809,26809.60"
"-0.98,26824,26823.02"
"0.88,26839,26839.88"
"-0.37,26854,26853.63"
"-0.33,26869,26868.67"
"0.86,26884,26884.86"
"-0.98,26899,26898.02"
"0.63,26914,26914.63"
"0.02,26929,26929.02"
"-0.67,26944,26943.33"
"0.99,26959,26959.99"
"-0.84,26974,26973.16"
"0.28,26989,26989.28"
"0.41,27004,27004.41"
"-0.90,27019,27018.10"
"0.96,27034,27034.96"
"-0.56,27049,27048.44"
"-0.11,27064,27063.89"
"0.73,27079,27079.73"
"-1.00,27094,27093.00"
"0.79,27109,27109.79"
"-0.20,27124,27123.80"
"-0.49,27139,27138.51"
"0.94,27154,27154.94"
"-0.94,27169,27168.06"
"0.49,27184,27184.48"
"0.20,27199,27199.20"
"-0.79,27214,27213.21"
"1.00,27229,27230.00"
"-0.73,27244,27243.27"
"0.11,27259,27259.11"
"0.56,27274,27274.56"
"-0.97,27289,27288.04"
"0.90,27304,27304.90"
"-0.41,27319,27318.59"
"-0.29,27334,27333.71"
"0.84,27349,27349.84"
"-0.99,27364,27363.01"
"0.67,27379,27379.67"
"-0.02,27394,27393.98"
"-0.63,27409,27408.37"
"0.98,27424,27424.98"
"-0.86,27439,27438.14"
"0.32,27454,27454.32"
"0.37,27469,27469.37"
"-0.88,27484,27483.12"
"0.98,27499,27499.97"
"-0.60,27514,27513.40"
"-0.07,27529,27528.93"
"0.70,27544,27544.70"
"-1.00,27559,27558.00"
"0.81,27574,27574.81"
"-0.24,27589,27588.76"
"-0.45,27604,27603.55"
"0.92,27619,27619.92"
"-0.95,27634,27633.05"
"0.52,27649,27649.52"
"0.16,27664,27664.16"
"-0.76,27679,27678.24"
"1.00,27694,27695.00"
"-0.76,27709,27708.24"
"0.15,27724,27724.15"
"0.53,27739,27739.53"
"-0.95,27754,27753.05"
"0.92,27769,27769.92"
"-0.45,27784,27783.55"
"-0.24,27799,27798.76"
"0.82,27814,27814.81"
"-1.00,27829,27828.00"
""
